0,0.000000000000000e+00,1.505310065113008e-04,1.999933555366637e+00,-6.667034591514643e-04,
0,1.000000000000000e-01,7.772498065605760e-05,1.999866883169235e+00,-6.667405061278963e-04,
0,2.000000000000000e-01,7.745402399450541e-05,1.999800207266802e+00,-6.667775597751090e-04,
0,3.000000000000000e-01,7.705600000917912e-05,1.999733527658670e+00,-6.668146200950832e-04,
0,4.000000000000000e-01,7.656501838937402e-05,1.999666844344173e+00,-6.668516870898616e-04,
0,5.000000000000000e-01,7.656496018171310e-05,1.999600157322643e+00,-6.668887607614856e-04,
0,6.000000000000001e-01,7.913797162473202e-05,1.999533466593411e+00,-6.669258411119989e-04,
0,7.000000000000001e-01,7.657200330868363e-05,1.999466772155811e+00,-6.669629281434449e-04,
0,8.000000000000000e-01,7.663998985663056e-05,1.999400074009173e+00,-6.670000218578692e-04,
0,9.000000000000000e-01,7.609999738633633e-05,1.999333372152829e+00,-6.670371222573180e-04,
0,1.000000000000000e+00,7.612595800310373e-05,1.999266666586112e+00,-6.670742293438370e-04,
0,1.100000000000000e+00,7.638998795300722e-05,1.999199957308351e+00,-6.671113431194746e-04,
0,1.200000000000000e+00,7.624999852851033e-05,1.999133244318879e+00,-6.671484635862795e-04,
0,1.300000000000000e+00,7.640599505975842e-05,1.999066527617024e+00,-6.671855907463013e-04,
0,1.400000000000000e+00,7.651402847841382e-05,1.998999807202120e+00,-6.672227246015886e-04,
0,1.500000000000000e+00,7.629801984876394e-05,1.998933083073495e+00,-6.672598651541943e-04,
0,1.600000000000000e+00,7.619598181918263e-05,1.998866355230480e+00,-6.672970124061703e-04,
0,1.700000000000000e+00,7.639796240255237e-05,1.998799623672404e+00,-6.673341663595691e-04,
0,1.800000000000000e+00,7.771799573674798e-05,1.998732888398599e+00,-6.673713270164439e-04,
0,1.900000000000000e+00,7.635401561856270e-05,1.998666149408392e+00,-6.674084943788514e-04,
0,2.000000000000000e+00,7.625599391758442e-05,1.998599406701114e+00,-6.674456684488453e-04,
0,2.100000000000000e+00,7.626402657479048e-05,1.998532660276093e+00,-6.674828492284825e-04,
0,2.200000000000000e+00,7.640797412022948e-05,1.998465910132659e+00,-6.675200367198210e-04,
0,2.300000000000000e+00,7.636001100763679e-05,1.998399156270141e+00,-6.675572309249186e-04,
0,2.400000000000000e+00,7.606600411236286e-05,1.998332398687866e+00,-6.675944318458344e-04,
0,2.500000000000000e+00,7.620494579896331e-05,1.998265637385163e+00,-6.676316394846291e-04,
0,2.600000000000000e+00,7.634400390088558e-05,1.998198872361360e+00,-6.676688538433635e-04,
0,2.700000000000000e+00,7.839698810130358e-05,1.998132103615786e+00,-6.677060749240988e-04,
0,2.800000000000000e+00,7.643102435395122e-05,1.998065331147767e+00,-6.677433027288985e-04,
0,2.900000000000000e+00,7.640797412022948e-05,1.997998554956631e+00,-6.677805372598259e-04,
0,3.000000000000000e+00,7.633998757228255e-05,1.997931775041706e+00,-6.678177785189448e-04,
0,3.100000000000000e+00,7.629400352016091e-05,1.997864991402319e+00,-6.678550265083218e-04,
0,3.200000000000000e+00,7.634202484041452e-05,1.997798204037796e+00,-6.678922812300227e-04,
0,3.300000000000000e+00,7.616798393428326e-05,1.997731412947464e+00,-6.679295426861144e-04,
0,3.400000000000000e+00,7.632700726389885e-05,1.997664618130649e+00,-6.679668108786661e-04,
0,3.500000000000000e+00,7.616297807544470e-05,1.997597819586679e+00,-6.680040858097450e-04,
0,3.600000000000000e+00,7.629796164110303e-05,1.997531017314879e+00,-6.680413674814221e-04,
0,3.700000000000000e+00,7.632101187482476e-05,1.997464211314575e+00,-6.680786558957680e-04,
0,3.800000000000000e+00,8.210598025470972e-05,1.997397401585092e+00,-6.681159510548551e-04,
0,3.900000000000000e+00,7.645902223885059e-05,1.997330588125756e+00,-6.681532529607543e-04,
0,4.000000000000000e+00,7.640803232789040e-05,1.997263770935892e+00,-6.681905616155410e-04,
0,4.100000000000001e+00,7.591996109113097e-05,1.997196950014825e+00,-6.682278770212880e-04,
0,4.200000000000000e+00,7.632002234458923e-05,1.997130125361879e+00,-6.682651991800719e-04,
0,4.300000000000000e+00,7.612199988216162e-05,1.997063296976380e+00,-6.683025280939671e-04,
0,4.400000000000000e+00,7.612595800310373e-05,1.996996464857652e+00,-6.683398637650526e-04,
0,4.500000000000000e+00,7.663504220545292e-05,1.996929629005020e+00,-6.683772061954052e-04,
0,4.600000000000001e+00,7.632299093529582e-05,1.996862789417806e+00,-6.684145553871039e-04,
0,4.700000000000000e+00,7.638998795300722e-05,1.996795946095334e+00,-6.684519113422287e-04,
0,4.800000000000001e+00,7.611501496285200e-05,1.996729099036929e+00,-6.684892740628607e-04,
0,4.900000000000000e+00,7.609999738633633e-05,1.996662248241914e+00,-6.685266435510808e-04,
0,5.000000000000000e+00,7.650500629097223e-05,1.996595393709611e+00,-6.685640198089714e-04,
0,5.100000000000001e+00,7.634202484041452e-05,1.996528535439344e+00,-6.686014028386165e-04,
0,5.200000000000000e+00,7.638300303369761e-05,1.996461673430435e+00,-6.686387926420995e-04,
0,5.300000000000001e+00,7.613300113007426e-05,1.996394807682207e+00,-6.686761892215062e-04,
0,5.400000000000000e+00,7.617799565196037e-05,1.996327938193983e+00,-6.687135925789226e-04,
0,5.500000000000000e+00,7.635797373950481e-05,1.996261064965084e+00,-6.687510027164358e-04,
0,5.600000000000001e+00,7.634202484041452e-05,1.996194187994832e+00,-6.687884196361336e-04,
0,5.700000000000000e+00,7.624301360920072e-05,1.996127307282549e+00,-6.688258433401043e-04,
0,5.800000000000001e+00,7.617101073265076e-05,1.996060422827556e+00,-6.688632738304388e-04,
0,5.900000000000000e+00,7.795298006385565e-05,1.995993534629176e+00,-6.689007111092268e-04,
0,6.000000000000000e+00,7.648702012374997e-05,1.995926642686727e+00,-6.689381551785602e-04,
0,6.100000000000001e+00,7.616099901497364e-05,1.995859746999532e+00,-6.689756060405306e-04,
0,6.200000000000000e+00,7.646001176908612e-05,1.995792847566911e+00,-6.690130636972329e-04,
0,6.300000000000001e+00,7.630500476807356e-05,1.995725944388185e+00,-6.690505281507598e-04,
0,6.400000000000000e+00,7.639301475137472e-05,1.995659037462674e+00,-6.690879994032072e-04,
0,6.500000000000000e+00,7.623096462339163e-05,1.995592126789697e+00,-6.691254774566712e-04,
0,6.600000000000001e+00,7.632799679413438e-05,1.995525212368575e+00,-6.691629623132491e-04,
0,6.700000000000000e+00,7.624999852851033e-05,1.995458294198628e+00,-6.692004539750377e-04,
0,6.800000000000001e+00,7.618800736963749e-05,1.995391372279173e+00,-6.692379524441368e-04,
0,6.900000000000000e+00,7.628899766132236e-05,1.995324446609532e+00,-6.692754577226457e-04,
0,7.000000000000000e+00,7.905298843979836e-05,1.995257517189022e+00,-6.693129698126654e-04,
0,7.100000000000001e+00,7.650296902284026e-05,1.995190584016963e+00,-6.693504887162969e-04,
0,7.200000000000000e+00,7.620098767802119e-05,1.995123647092672e+00,-6.693880144356431e-04,
0,7.300000000000001e+00,7.654097862541676e-05,1.995056706415469e+00,-6.694255469728072e-04,
0,7.400000000000000e+00,7.640098920091987e-05,1.994989761984670e+00,-6.694630863298941e-04,
0,7.500000000000000e+00,7.617595838382840e-05,1.994922813799595e+00,-6.695006325090080e-04,
0,7.600000000000001e+00,7.635500514879823e-05,1.994855861859562e+00,-6.695381855122551e-04,
0,7.700000000000000e+00,7.605203427374363e-05,1.994788906163886e+00,-6.695757453417430e-04,
0,7.800000000000001e+00,7.622101111337543e-05,1.994721946711886e+00,-6.696133119995798e-04,
0,7.900000000000000e+00,7.632200140506029e-05,1.994654983502879e+00,-6.696508854878740e-04,
0,8.000000000000000e+00,7.631100015714765e-05,1.994588016536182e+00,-6.696884658087348e-04,
0,8.100000000000000e+00,7.834099233150482e-05,1.994521045811111e+00,-6.697260529642736e-04,
0,8.200000000000001e+00,7.611699402332306e-05,1.994454071326982e+00,-6.697636469566018e-04,
0,8.300000000000001e+00,7.628201274201274e-05,1.994387093083113e+00,-6.698012477878325e-04,
0,8.400000000000000e+00,7.633998757228255e-05,1.994320111078819e+00,-6.698388554600777e-04,
0,8.500000000000000e+00,7.618701783940196e-05,1.994253125313415e+00,-6.698764699754536e-04,
