0,9.841242437321233e+19,-8.530671529296875e+08,7.605432097965129e-05,6.094770637614199e-06,2,5.269186282530427e-01,9.000708196841937e+02
0,5.502899935502351e+20,-8.529730214628906e+08,3.368976631961968e+01,1.689402666887981e-06,3,7.436278089880943e-02,9.000859255317484e+02
0,4.933724441800182e+20,-8.529614145585938e+08,1.580268004581873e+01,5.487623456302681e-06,3,4.469037707895041e-02,9.000941281782556e+02
0,1.040545065480707e+20,-8.529546659179688e+08,9.711333210336447e+00,5.160309330179409e-06,3,3.136620018631220e-02,9.000996924275760e+02
0,5.771652580233771e+19,-8.529490580097656e+08,7.185418429976483e+00,3.965996879359959e-06,4,2.279947977513075e-02,9.001040187837963e+02
0,2.241752159164518e+20,-8.529438935859375e+08,5.933013152219789e+00,2.255477742662402e-06,6,1.814922504127026e-02,9.001076758477202e+02
0,5.407754553573471e+20,-8.529389713789062e+08,5.235084447925048e+00,1.720928279384715e-06,5,1.463430095463991e-02,9.001109365591243e+02
0,2.065070518655727e+20,-8.529342037949219e+08,4.817231142238189e+00,3.625474636990280e-06,6,1.175563037395477e-02,9.001139481832073e+02
0,1.812185055871869e+21,-8.529295415097656e+08,4.556049327300478e+00,7.035020412503445e-06,4,9.368785656988621e-03,9.001167968118347e+02
0,8.587889387507146e+21,-8.529249532890625e+08,4.388845567723593e+00,8.676118735655236e-06,5,7.196776568889618e-03,9.001195356419614e+02
0,2.456838804675484e+21,-8.529204183457031e+08,4.280817890159866e+00,4.836469212789003e-06,2,6.524628959596157e-03,9.001221988416527e+02
0,1.534536496782072e+22,-8.529159225019531e+08,4.211352875764026e+00,3.203073942251236e-06,6,5.851518362760544e-03,9.001248089643631e+02
0,6.339426303530997e+21,-8.529114559843750e+08,4.167643506290412e+00,2.301580593130521e-06,3,5.335162393748760e-03,9.001273811893760e+02
0,2.343310706698076e+21,-8.529070119687500e+08,4.141447230993396e+00,5.463708210451477e-06,4,4.926036112010479e-03,9.001299258769395e+02
0,2.320954829752986e+21,-8.529025856953125e+08,4.127319604510001e+00,2.810455217871762e-06,5,4.569940268993378e-03,9.001324501709475e+02
0,1.891133698517848e+21,-8.528981737929688e+08,4.121595426175072e+00,1.449883694840804e-05,5,4.269313998520374e-03,9.001349590353573e+02
0,2.062684033092347e+23,-8.528937738769531e+08,4.121772627872850e+00,5.104548763417405e-06,6,4.298376850783825e-03,9.001374559399732e+02
0,3.855888631984801e+22,-8.528893842714844e+08,4.126125775781717e+00,2.691972840051761e-06,6,3.779596649110317e-03,9.001399433220528e+02
0,1.359236589694104e+21,-8.528850037832031e+08,4.133456084727396e+00,5.195732345815332e-06,2,3.514745272696018e-03,9.001424229009717e+02
0,4.758082593558111e+21,-8.528806315332031e+08,4.142926269923618e+00,2.791799180545741e-06,5,3.383877687156200e-03,9.001448958947440e+02
0,4.548563227559030e+20,-8.528762669042969e+08,4.153949090969310e+00,3.762783036817391e-06,4,3.130701370537281e-03,9.001473631700414e+02
0,1.658479539286679e+21,-8.528719094550781e+08,4.166111601253919e+00,4.347856664345178e-06,4,2.958489581942558e-03,9.001498253466767e+02
0,7.361188107148614e+21,-8.528675588476562e+08,4.179122778569512e+00,9.853208445383330e-06,7,2.818671986460686e-03,9.001522828706559e+02
0,1.196044089301554e+21,-8.528632148261719e+08,4.192777296512685e+00,1.682515877580470e-06,6,2.688130363821983e-03,9.001547360654035e+02
0,4.219506138872178e+21,-8.528588772207031e+08,4.206930170709332e+00,1.226119287504361e-05,2,2.485346049070358e-03,9.001571851677700e+02
0,4.875356875581571e+20,-8.528545458769531e+08,4.221479033833386e+00,5.540177791213271e-06,4,2.399276942014694e-03,9.001596303533838e+02
0,8.083713358901894e+20,-8.528502206855469e+08,4.236351653416247e+00,2.547829782259559e-06,5,2.251976169645786e-03,9.001620717545328e+02
0,9.167461047918308e+21,-8.528459015546875e+08,4.251497159305704e+00,4.509071426539842e-06,4,2.174033783376217e-03,9.001645094727885e+02
0,4.744768179414365e+21,-8.528415884121094e+08,4.266879826179357e+00,6.486584145058228e-06,3,2.121252007782459e-03,9.001669435879319e+02
0,2.730197328681794e+21,-8.528372811796875e+08,4.282474652479241e+00,5.879910326578593e-06,5,1.983325928449631e-03,9.001693741642677e+02
0,7.744146905339786e+21,-8.528329798281250e+08,4.298264330376587e+00,1.669344211373899e-06,7,1.674675382673740e-03,9.001718012550983e+02
0,1.041434422767016e+22,-8.528286842792969e+08,4.314236962653328e+00,2.704153326028566e-06,4,1.603662967681885e-03,9.001742249058937e+02
0,5.800448494005380e+21,-8.528243944882812e+08,4.330384575562083e+00,1.779997776454383e-06,5,1.654177904129028e-03,9.001766451565397e+02
0,1.969177481087207e+21,-8.528201104160156e+08,4.346701944375923e+00,1.197838764679356e-05,5,1.454602926969528e-03,9.001790620429363e+02
0,7.166188368282723e+21,-8.528158320292969e+08,4.363185788632212e+00,2.466526547421260e-06,6,1.567422412335873e-03,9.001814755981314e+02
0,1.925029847793680e+22,-8.528115592753906e+08,4.379834291368765e+00,8.527719582883907e-06,3,1.566077582538128e-03,9.001838858531286e+02
