# ODEs: 1
# threads: 1
6.900000000000001e-02	8.912532332613278e+02
7.000000000000001e-02	8.912913559910354e+02
7.100000000000001e-02	8.913296211524729e+02
7.200000000000001e-02	8.913680293203054e+02
7.300000000000000e-02	8.914065810722319e+02
7.400000000000000e-02	8.914452769890972e+02
7.500000000000000e-02	8.914841176549041e+02
7.600000000000000e-02	8.915231036569805e+02
7.700000000000000e-02	8.915622355859723e+02
7.800000000000000e-02	8.916015140359399e+02
7.900000000000000e-02	8.916409396046702e+02
8.000000000000000e-02	8.916805128936154e+02
8.100000000000000e-02	8.917202345082561e+02
8.200000000000000e-02	8.917601050584753e+02
8.300000000000000e-02	8.918001251588245e+02
8.400000000000001e-02	8.918402954292444e+02
8.500000000000001e-02	8.918806164955979e+02
8.600000000000001e-02	8.919210889906510e+02
8.700000000000001e-02	8.919617135542915e+02
8.799999999999999e-02	8.920024908301332e+02
8.900000000000000e-02	8.920434214409471e+02
9.000000000000000e-02	8.920845056370380e+02
9.100000000000000e-02	8.921257439520423e+02
9.200000000000000e-02	8.921671370220938e+02
9.300000000000000e-02	8.922086854869019e+02
9.400000000000000e-02	8.922503899897771e+02
9.500000000000000e-02	8.922922511776595e+02
9.600000000000000e-02	8.923342697011484e+02
9.700000000000000e-02	8.923764462145323e+02
9.800000000000000e-02	8.924187813758184e+02
9.900000000000000e-02	8.924612758467634e+02
1.000000000000000e-01	8.925039302929044e+02
1.010000000000000e-01	8.925467453835886e+02
1.020000000000000e-01	8.925897217920059e+02
1.030000000000000e-01	8.926328601952199e+02
1.040000000000000e-01	8.926761612742002e+02
1.050000000000000e-01	8.927196257138546e+02
1.060000000000000e-01	8.927632542030611e+02
1.070000000000000e-01	8.928070474347018e+02
1.080000000000000e-01	8.928510061056951e+02
1.090000000000000e-01	8.928951309170308e+02
1.100000000000000e-01	8.929394225738027e+02
1.110000000000000e-01	8.929838817852444e+02
1.120000000000000e-01	8.930285092647624e+02
1.130000000000000e-01	8.930733057299730e+02
1.140000000000000e-01	8.931182719027362e+02
1.150000000000000e-01	8.931634085091924e+02
1.160000000000000e-01	8.932087162797990e+02
1.170000000000000e-01	8.932541959493662e+02
1.180000000000000e-01	8.932998482570949e+02
1.190000000000000e-01	8.933456739466136e+02
1.200000000000000e-01	8.933916737660161e+02
1.210000000000000e-01	8.934378484679003e+02
1.220000000000000e-01	8.934841988094067e+02
1.230000000000000e-01	8.935307255522578e+02
1.240000000000000e-01	8.935774294627969e+02
1.250000000000000e-01	8.936243113120289e+02
1.260000000000000e-01	8.936713718756602e+02
1.270000000000000e-01	8.937186119341394e+02
1.280000000000000e-01	8.937660322726997e+02
1.290000000000000e-01	8.938136336813993e+02
1.300000000000000e-01	8.938614169551646e+02
1.310000000000000e-01	8.939093825694694e+02
1.320000000000000e-01	8.939575315241187e+02
1.330000000000000e-01	8.940058642879021e+02
1.340000000000000e-01	8.940543814793551e+02
1.350000000000000e-01	8.941030837020862e+02
1.360000000000000e-01	8.941519716712806e+02
1.370000000000000e-01	8.942010462323356e+02
1.380000000000000e-01	8.942503082913986e+02
1.390000000000000e-01	8.942997587533857e+02
1.400000000000000e-01	8.943493985046891e+02
1.410000000000000e-01	8.943992284181408e+02
1.420000000000000e-01	8.944492493606095e+02
1.430000000000000e-01	8.944994621984104e+02
1.440000000000000e-01	8.945498677997761e+02
1.450000000000000e-01	8.946004670365912e+02
1.460000000000000e-01	8.946512607849158e+02
1.470000000000000e-01	8.947022499257406e+02
1.480000000000000e-01	8.947534353451406e+02
1.490000000000000e-01	8.948048179345989e+02
1.500000000000000e-01	8.948563985911180e+02
1.510000000000000e-01	8.949081782174861e+02
1.520000000000000e-01	8.949601577223825e+02
1.530000000000000e-01	8.950123380204162e+02
1.540000000000000e-01	8.950647200322555e+02
1.550000000000000e-01	8.951173046847279e+02
1.560000000000000e-01	8.951700929108827e+02
1.570000000000000e-01	8.952230856500528e+02
1.580000000000000e-01	8.952762838479588e+02
1.590000000000000e-01	8.953296884568362e+02
1.600000000000000e-01	8.953833004353222e+02
1.610000000000000e-01	8.954371207486981e+02
1.620000000000000e-01	8.954911503688559e+02
1.630000000000000e-01	8.955453902743543e+02
1.640000000000000e-01	8.955998414504656e+02
1.650000000000000e-01	8.956545048893579e+02
1.660000000000000e-01	8.957093815900095e+02
1.670000000000000e-01	8.957644725584080e+02
1.680000000000000e-01	8.958197788073873e+02
1.690000000000000e-01	8.958753013569626e+02
1.700000000000000e-01	8.959310412341873e+02
1.710000000000000e-01	8.959869994733523e+02
1.720000000000000e-01	8.960431771158607e+02
1.730000000000000e-01	8.960995752105910e+02
1.740000000000000e-01	8.961561948136393e+02
1.750000000000000e-01	8.962130369886187e+02
1.760000000000000e-01	8.962701028065665e+02
1.770000000000000e-01	8.963273933460941e+02
1.780000000000000e-01	8.963849096934774e+02
1.790000000000000e-01	8.964426529426665e+02
1.800000000000000e-01	8.965006241953309e+02
1.810000000000000e-01	8.965588245610471e+02
1.820000000000000e-01	8.966172551572611e+02
1.830000000000000e-01	8.966759171093991e+02
1.840000000000000e-01	8.967348115509247e+02
1.850000000000000e-01	8.967939396234740e+02
1.860000000000000e-01	8.968533024768431e+02
1.870000000000000e-01	8.969129012691650e+02
1.880000000000000e-01	8.969727371668498e+02
1.890000000000000e-01	8.970328113448372e+02
1.900000000000000e-01	8.970931249864992e+02
1.910000000000000e-01	8.971536792839051e+02
1.920000000000000e-01	8.972144754377383e+02
1.930000000000000e-01	8.972755146574806e+02
1.940000000000000e-01	8.973367981614703e+02
1.950000000000000e-01	8.973983271770157e+02
1.960000000000000e-01	8.974601029403904e+02
1.970000000000000e-01	8.975221266970474e+02
1.980000000000000e-01	8.975843997016717e+02
1.990000000000000e-01	8.976469232182322e+02
2.000000000000000e-01	8.977096985201011e+02
2.010000000000000e-01	8.977727268900818e+02
2.020000000000000e-01	8.978360096207242e+02
2.030000000000000e-01	8.978995480141338e+02
2.040000000000000e-01	8.979633433822847e+02
2.050000000000000e-01	8.980273970469934e+02
2.060000000000000e-01	8.980917103401293e+02
2.070000000000000e-01	8.981562846036386e+02
2.080000000000000e-01	8.982211211896606e+02
2.090000000000000e-01	8.982862214606881e+02
2.100000000000000e-01	8.983515867896019e+02
2.110000000000000e-01	8.984172185598416e+02
2.120000000000000e-01	8.984831181654840e+02
2.130000000000000e-01	8.985492870113518e+02
2.140000000000000e-01	8.986157265131536e+02
2.150000000000000e-01	8.986824380976032e+02
2.160000000000000e-01	8.987494232025215e+02
2.170000000000000e-01	8.988166832769266e+02
2.180000000000000e-01	8.988842197812710e+02
2.190000000000000e-01	8.989520341874080e+02
2.200000000000000e-01	8.990201279788081e+02
2.210000000000000e-01	8.990885026507005e+02
2.220000000000000e-01	8.991571597101643e+02
2.230000000000000e-01	8.992261006762272e+02
2.240000000000000e-01	8.992953270801027e+02
2.250000000000000e-01	8.993648404652507e+02
2.260000000000000e-01	8.994346423875005e+02
2.270000000000000e-01	8.995047344152218e+02
2.280000000000000e-01	8.995751181294634e+02
2.290000000000000e-01	8.996457951241043e+02
2.300000000000000e-01	8.997167670059499e+02
2.310000000000000e-01	8.997880353949795e+02
2.320000000000000e-01	8.998596019243749e+02
2.330000000000000e-01	8.999314682407486e+02
2.340000000000000e-01	9.000036360042557e+02
2.350000000000000e-01	9.000761068887991e+02
2.360000000000000e-01	9.001488825821558e+02
2.370000000000000e-01	9.002219647861157e+02
2.380000000000000e-01	9.002953552166717e+02
2.390000000000000e-01	9.003690556041905e+02
2.400000000000000e-01	9.004430676935917e+02
2.410000000000000e-01	9.005173932444577e+02
2.420000000000000e-01	9.005920340312801e+02
2.430000000000000e-01	9.006669918435550e+02
2.440000000000000e-01	9.007422684860586e+02
2.450000000000000e-01	9.008178657789289e+02
2.460000000000000e-01	9.008937855579071e+02
2.470000000000000e-01	9.009700296745168e+02
2.480000000000000e-01	9.010465999962349e+02
2.490000000000000e-01	9.011234984066961e+02
2.500000000000000e-01	9.012007268058944e+02
2.510000000000000e-01	9.012782871103458e+02
2.520000000000000e-01	9.013561812533138e+02
2.530000000000000e-01	9.014344111850377e+02
2.540000000000000e-01	9.015129788728658e+02
2.550000000000000e-01	9.015918863015561e+02
2.560000000000000e-01	9.016711354734023e+02
2.570000000000000e-01	9.017507284085174e+02
2.580000000000000e-01	9.018306671450104e+02
2.590000000000000e-01	9.019109537392168e+02
2.600000000000000e-01	9.019915902659416e+02
2.610000000000000e-01	9.020725788186733e+02
2.620000000000000e-01	9.021539215098178e+02
2.630000000000000e-01	9.022356204709439e+02
2.640000000000000e-01	9.023176778530076e+02
2.650000000000000e-01	9.024000958266108e+02
2.660000000000000e-01	9.024828765822461e+02
2.670000000000000e-01	9.025660223305404e+02
2.680000000000000e-01	9.026495353025275e+02
2.690000000000000e-01	9.027334177498910e+02
2.700000000000000e-01	9.028176719452174e+02
2.710000000000000e-01	9.029023001823115e+02
2.720000000000000e-01	9.029873047764214e+02
2.730000000000000e-01	9.030726880645304e+02
2.740000000000000e-01	9.031584524056507e+02
2.750000000000000e-01	9.032446001810804e+02
2.760000000000000e-01	9.033311337947381e+02
2.770000000000000e-01	9.034180556734235e+02
2.780000000000000e-01	9.035053682671248e+02
2.790000000000000e-01	9.035930740493170e+02
2.800000000000000e-01	9.036811755172999e+02
2.810000000000000e-01	9.037696751924865e+02
2.820000000000000e-01	9.038585756207314e+02
2.830000000000000e-01	9.039478793726537e+02
2.840000000000000e-01	9.040375890439783e+02
2.850000000000000e-01	9.041277072558603e+02
2.860000000000000e-01	9.042182366552331e+02
2.870000000000000e-01	9.043091799151690e+02
2.880000000000000e-01	9.044005397352023e+02
2.890000000000000e-01	9.044923188417379e+02
2.900000000000000e-01	9.045845199883515e+02
2.910000000000000e-01	9.046771459562350e+02
2.920000000000000e-01	9.047701995545175e+02
2.930000000000000e-01	9.048636836206783e+02
2.940000000000000e-01	9.049576010209377e+02
2.950000000000000e-01	9.050519546506559e+02
2.960000000000000e-01	9.051467474347299e+02
2.970000000000000e-01	9.052419823280172e+02
2.980000000000000e-01	9.053376759641021e+02
2.990000000000000e-01	9.054338143705893e+02
3.000000000000000e-01	9.055304073529132e+02
3.010000000000000e-01	9.056274514588951e+02
3.020000000000000e-01	9.057249558381019e+02
3.030000000000000e-01	9.058229181575975e+02
3.040000000000000e-01	9.059213464886489e+02
3.050000000000000e-01	9.060202397454926e+02
3.060000000000000e-01	9.061196048473984e+02
3.070000000000000e-01	9.062194420365105e+02
3.080000000000000e-01	9.063197570007273e+02
3.090000000000000e-01	9.064205513967988e+02
3.100000000000000e-01	9.065218295957668e+02
3.110000000000000e-01	9.066235947618981e+02
3.120000000000000e-01	9.067258498574356e+02
3.130000000000000e-01	9.068285805919203e+02
3.140000000000000e-01	9.069318259855809e+02
3.150000000000000e-01	9.070355584872676e+02
3.160000000000000e-01	9.071398089950466e+02
3.170000000000000e-01	9.072445565353547e+02
3.180000000000000e-01	9.073498267355760e+02
3.190000000000000e-01	9.074556044173706e+02
3.200000000000000e-01	9.075619092473594e+02
3.210000000000000e-01	9.076687324391037e+02
3.220000000000000e-01	9.077760871912810e+02
3.230000000000000e-01	9.078839715573348e+02
3.240000000000000e-01	9.079923919233407e+02
3.250000000000000e-01	9.081013529833580e+02
3.260000000000000e-01	9.082108551001470e+02
3.270000000000000e-01	9.083209079012096e+02
3.280000000000000e-01	9.084315072955958e+02
3.290000000000000e-01	9.085426702995541e+02
3.300000000000000e-01	9.086543780660521e+02
3.310000000000000e-01	9.087666496960468e+02
3.320000000000000e-01	9.088794898669757e+02
3.330000000000000e-01	9.089929020390741e+02
3.340000000000000e-01	9.091068928539584e+02
3.350000000000000e-01	9.092214613171999e+02
3.360000000000000e-01	9.093366222859908e+02
3.370000000000000e-01	9.094523875837309e+02
3.380000000000000e-01	9.095687339318581e+02
3.390000000000000e-01	9.096856696577552e+02
3.400000000000000e-01	9.098032194646121e+02
3.410000000000000e-01	9.099213739381655e+02
3.420000000000000e-01	9.100401462655484e+02
3.430000000000000e-01	9.101595376088389e+02
3.440000000000000e-01	9.102795535533220e+02
3.450000000000000e-01	9.104001985372566e+02
3.460000000000000e-01	9.105214778552042e+02
3.470000000000000e-01	9.106433963591322e+02
3.480000000000000e-01	9.107659587242332e+02
3.490000000000000e-01	9.108891684708052e+02
3.500000000000000e-01	9.110130244860226e+02
3.510000000000000e-01	9.111375531296602e+02
3.520000000000000e-01	9.112627397002036e+02
3.530000000000000e-01	9.113886110921269e+02
3.540000000000000e-01	9.115151546135696e+02
3.550000000000000e-01	9.116423665066607e+02
3.560000000000000e-01	9.117702818992392e+02
3.570000000000000e-01	9.118989180463750e+02
3.580000000000000e-01	9.120282297640432e+02
3.590000000000000e-01	9.121582681520138e+02
3.600000000000000e-01	9.122889992870323e+02
3.610000000000000e-01	9.124204607148264e+02
3.620000000000000e-01	9.125526362464474e+02
3.630000000000000e-01	9.126855483181162e+02
3.640000000000000e-01	9.128191938506576e+02
3.650000000000000e-01	9.129535841871502e+02
3.660000000000000e-01	9.130887259083484e+02
3.670000000000000e-01	9.132246222210292e+02
3.680000000000000e-01	9.133612870120820e+02
3.690000000000000e-01	9.134987231030664e+02
3.700000000000000e-01	9.136369764732918e+02
3.710000000000000e-01	9.137759781073605e+02
3.720000000000000e-01	9.139158108177044e+02
3.730000000000000e-01	9.140564058788656e+02
3.740000000000000e-01	9.141978463963757e+02
3.750000000000000e-01	9.143400646259972e+02
3.760000000000000e-01	9.144831433649218e+02
3.770000000000000e-01	9.146270152606966e+02
3.780000000000000e-01	9.147717634151338e+02
3.790000000000000e-01	9.149173203461411e+02
3.800000000000000e-01	9.150637699846569e+02
3.810000000000000e-01	9.152110780654756e+02
3.820000000000000e-01	9.153592587920864e+02
3.830000000000000e-01	9.155083205440727e+02
3.840000000000000e-01	9.156582719243542e+02
3.850000000000000e-01	9.158091216608733e+02
3.860000000000000e-01	9.159608786136904e+02
3.870000000000000e-01	9.161135517774875e+02
3.880000000000000e-01	9.162671502843629e+02
3.890000000000000e-01	9.164216834066565e+02
3.900000000000000e-01	9.165771605598695e+02
3.910000000000000e-01	9.167335913056472e+02
3.920000000000000e-01	9.168909853548435e+02
3.930000000000000e-01	9.170493525706677e+02
3.940000000000000e-01	9.172087029719158e+02
3.950000000000000e-01	9.173690467362810e+02
3.960000000000000e-01	9.175303942037614e+02
3.970000000000000e-01	9.176927558801527e+02
3.980000000000000e-01	9.178561424406400e+02
3.990000000000000e-01	9.180205647334838e+02
4.000000000000000e-01	9.181860337838109e+02
4.010000000000000e-01	9.183525607975067e+02
4.020000000000000e-01	9.185201571652195e+02
4.030000000000000e-01	9.186888344664661e+02
4.040000000000000e-01	9.188586044738616e+02
4.050000000000000e-01	9.190294791574697e+02
4.060000000000000e-01	9.192014706892684e+02
4.070000000000000e-01	9.193745914477468e+02
4.080000000000000e-01	9.195488540226338e+02
4.090000000000000e-01	9.197242712197623e+02
4.100000000000000e-01	9.199008560660768e+02
4.110000000000000e-01	9.200786218147800e+02
4.120000000000000e-01	9.202575819506386e+02
4.130000000000000e-01	9.204377501954406e+02
4.140000000000000e-01	9.206191405136135e+02
4.150000000000000e-01	9.208017671180149e+02
4.160000000000000e-01	9.209856444758934e+02
4.170000000000000e-01	9.211707873150293e+02
4.180000000000000e-01	9.213572106300632e+02
4.190000000000000e-01	9.215449296890174e+02
4.200000000000000e-01	9.217339600400176e+02
4.210000000000000e-01	9.219243175182229e+02
4.220000000000000e-01	9.221160182529734e+02
4.230000000000000e-01	9.223090786751560e+02
4.240000000000000e-01	9.225035155248103e+02
4.250000000000000e-01	9.226993458589700e+02
4.260000000000000e-01	9.228965870597563e+02
4.270000000000000e-01	9.230952568427324e+02
4.280000000000000e-01	9.232953732655275e+02
4.290000000000000e-01	9.234969547367411e+02
4.300000000000000e-01	9.237000200251402e+02
4.310000000000000e-01	9.239045882691596e+02
4.320000000000000e-01	9.241106789867167e+02
4.330000000000000e-01	9.243183120853558e+02
4.340000000000000e-01	9.245275078727335e+02
4.350000000000000e-01	9.247382870674594e+02
4.360000000000000e-01	9.249506708103062e+02
4.370000000000000e-01	9.251646806758058e+02
4.380000000000000e-01	9.253803386842465e+02
4.390000000000000e-01	9.255976665721453e+02
4.400000000000000e-01	9.258166887655046e+02
4.410000000000000e-01	9.260374187266830e+02
4.420000000000000e-01	9.262598988161106e+02
4.430000000000000e-01	9.264841250539101e+02
4.440000000000000e-01	9.267101607726885e+02
4.450000000000000e-01	9.269379836146072e+02
4.460000000000000e-01	9.271676769696094e+02
4.470000000000000e-01	9.273992008237059e+02
4.480000000000000e-01	9.276326583527534e+02
4.490000000000000e-01	9.278679920745849e+02
4.500000000000000e-01	9.281053251179455e+02
4.510000000000000e-01	9.283445824161525e+02
4.520000000000000e-01	9.285859074099686e+02
4.530000000000000e-01	9.288292071892693e+02
4.540000000000000e-01	9.290746459821933e+02
4.550000000000000e-01	9.293221126861790e+02
4.560000000000000e-01	9.295717928811629e+02
4.570000000000000e-01	9.298235568554413e+02
4.580000000000000e-01	9.300776121790423e+02
4.590000000000000e-01	9.303338100539984e+02
4.600000000000000e-01	9.305923807558549e+02
4.610000000000000e-01	9.308531558672390e+02
4.620000000000000e-01	9.311163755669760e+02
4.630000000000000e-01	9.313819264874800e+02
4.640000000000000e-01	9.316499720406534e+02
4.650000000000000e-01	9.319203835160794e+02
4.660000000000000e-01	9.321933712858786e+02
4.670000000000000e-01	9.324689040050905e+02
4.680000000000000e-01	9.327470353408833e+02
4.690000000000000e-01	9.330277983165594e+02
4.700000000000000e-01	9.333112463652254e+02
4.710000000000000e-01	9.335974215116704e+02
4.720000000000000e-01	9.338863729451131e+02
4.730000000000000e-01	9.341781488573785e+02
4.740000000000000e-01	9.344727990564813e+02
4.750000000000000e-01	9.347703745289112e+02
4.760000000000000e-01	9.350709276883390e+02
4.770000000000000e-01	9.353745126651841e+02
4.780000000000000e-01	9.356811856761691e+02
4.790000000000000e-01	9.359910053570401e+02
4.800000000000000e-01	9.363040329022783e+02
4.810000000000000e-01	9.366203319491112e+02
4.820000000000000e-01	9.369399820653286e+02
4.830000000000000e-01	9.372631288839759e+02
4.840000000000000e-01	9.375896700489322e+02
4.850000000000000e-01	9.379197544461458e+02
4.860000000000000e-01	9.382535632062677e+02
4.870000000000000e-01	9.385909968713764e+02
4.880000000000000e-01	9.389323092124472e+02
4.890000000000000e-01	9.392773506995103e+02
4.900000000000000e-01	9.396264470240660e+02
4.910000000000000e-01	9.399794602515706e+02
4.920000000000000e-01	9.403367084043839e+02
4.930000000000000e-01	9.406980167993194e+02
4.940000000000000e-01	9.410634673547088e+02
4.950000000000000e-01	9.414334073542925e+02
4.960000000000000e-01	9.418078315880664e+02
4.970000000000000e-01	9.421868454437426e+02
4.980000000000000e-01	9.425705560246616e+02
4.990000000000000e-01	9.429590742411633e+02
5.000000000000000e-01	9.433525150531887e+02
5.010000000000000e-01	9.437509976804772e+02
5.020000000000000e-01	9.441546492402045e+02
5.030000000000000e-01	9.445636381159501e+02
5.040000000000000e-01	9.449780194061251e+02
5.050000000000000e-01	9.453980055783328e+02
5.060000000000000e-01	9.458236633465106e+02
5.070000000000000e-01	9.462552585033421e+02
5.080000000000000e-01	9.466927934454073e+02
5.090000000000000e-01	9.471366484147242e+02
5.100000000000000e-01	9.475867316462039e+02
5.110000000000000e-01	9.480433609593819e+02
5.120000000000000e-01	9.485068562327511e+02
5.130000000000000e-01	9.489771036527842e+02
5.140000000000000e-01	9.494543880437732e+02
5.150000000000000e-01	9.499389864320619e+02
5.160000000000000e-01	9.504311069812978e+02
5.170000000000000e-01	9.509309775800857e+02
5.180000000000000e-01	9.514388366775518e+02
5.190000000000000e-01	9.519549340652646e+02
5.200000000000000e-01	9.524795316004856e+02
5.210000000000000e-01	9.530129053755059e+02
5.220000000000000e-01	9.535555221066994e+02
5.230000000000000e-01	9.541075100421174e+02
5.240000000000000e-01	9.546691752838490e+02
5.250000000000000e-01	9.552408415655524e+02
5.260000000000000e-01	9.558228530939105e+02
5.270000000000000e-01	9.564155581806502e+02
5.280000000000000e-01	9.570193540296942e+02
5.290000000000000e-01	9.576349121146513e+02
5.300000000000000e-01	9.582623624358923e+02
5.310000000000000e-01	9.589021942150063e+02
5.320000000000000e-01	9.595552088801057e+02
5.330000000000000e-01	9.602214608518805e+02
5.340000000000000e-01	9.609017942873244e+02
5.350000000000000e-01	9.615967722797469e+02
5.360000000000000e-01	9.623070287034566e+02
5.370000000000000e-01	9.630332418983755e+02
5.380000000000000e-01	9.637761376281343e+02
5.390000000000000e-01	9.645364936901217e+02
5.400000000000000e-01	9.653151469131860e+02
5.410000000000000e-01	9.661130362352636e+02
5.420000000000000e-01	9.669310498308167e+02
5.430000000000000e-01	9.677704527213220e+02
5.440000000000000e-01	9.686322219735640e+02
5.450000000000000e-01	9.695175097521025e+02
5.460000000000000e-01	9.704275756769623e+02
5.470000000000000e-01	9.713640855995798e+02
5.480000000000000e-01	9.723286172620748e+02
5.490000000000000e-01	9.733227383172181e+02
5.500000000000000e-01	9.743485078275671e+02
5.510000000000000e-01	9.754082659814749e+02
5.520000000000000e-01	9.765041500875536e+02
5.530000000000000e-01	9.776388396383489e+02
5.540000000000000e-01	9.788152462912426e+02
5.550000000000000e-01	9.800367807876062e+02
5.560000000000000e-01	9.813072126559551e+02
5.570000000000001e-01	9.826308994906357e+02
5.580000000000001e-01	9.840128009018370e+02
5.590000000000001e-01	9.854586880203466e+02
5.600000000000001e-01	9.869753186830687e+02
5.610000000000001e-01	9.885706585855550e+02
5.620000000000001e-01	9.902542948984782e+02
5.630000000000001e-01	9.920378378715793e+02
5.640000000000001e-01	9.939356199468659e+02
5.650000000000001e-01	9.959657446786880e+02
5.660000000000001e-01	9.981514527859129e+02
5.670000000000001e-01	1.000523379219627e+03
5.680000000000001e-01	1.003123596514669e+03
5.690000000000001e-01	1.006011280984147e+03
5.700000000000001e-01	1.009274244456263e+03
5.710000000000001e-01	1.013048097725882e+03
5.720000000000001e-01	1.017548146165823e+03
5.730000000000001e-01	1.023100049852963e+03
5.740000000000001e-01	1.030017426030089e+03
5.750000000000001e-01	1.037850024778081e+03
5.760000000000001e-01	1.044700836671226e+03
5.770000000000000e-01	1.049255461416999e+03
5.780000000000000e-01	1.051934018880811e+03
5.790000000000000e-01	1.053510020460222e+03
5.800000000000000e-01	1.054478796928751e+03
5.810000000000000e-01	1.055104038078375e+03
5.820000000000000e-01	1.055525422720258e+03
5.830000000000000e-01	1.055819798602298e+03
5.840000000000000e-01	1.056031691465024e+03
5.850000000000000e-01	1.056187983504272e+03
5.860000000000000e-01	1.056305686167202e+03
5.870000000000000e-01	1.056395909389860e+03
5.880000000000000e-01	1.056466138946409e+03
5.890000000000000e-01	1.056521507282786e+03
5.900000000000000e-01	1.056565752100489e+03
5.910000000000000e-01	1.056601440108446e+03
5.920000000000000e-01	1.056630487656743e+03
5.930000000000000e-01	1.056654408779869e+03
5.940000000000000e-01	1.056674241313315e+03
5.950000000000000e-01	1.056690812969417e+03
5.960000000000000e-01	1.056704749746023e+03
5.970000000000000e-01	1.056716546500905e+03
5.980000000000000e-01	1.056726617316648e+03
5.990000000000000e-01	1.056735233326244e+03
6.000000000000000e-01	1.056742663446417e+03
6.010000000000000e-01	1.056749100814491e+03
6.020000000000000e-01	1.056754712735388e+03
6.030000000000000e-01	1.056759621881744e+03
6.040000000000000e-01	1.056763947536065e+03
6.050000000000000e-01	1.056767771697411e+03
6.060000000000000e-01	1.056771161736875e+03
6.070000000000000e-01	1.056774178505586e+03
6.080000000000000e-01	1.056776873360137e+03
6.090000000000000e-01	1.056779289572411e+03
6.100000000000000e-01	1.056781455491085e+03
6.110000000000000e-01	1.056783418447107e+03
6.120000000000000e-01	1.056785191167706e+03
6.130000000000000e-01	1.056786798395843e+03
6.140000000000000e-01	1.056788265016629e+03
6.150000000000000e-01	1.056789605526152e+03
6.160000000000000e-01	1.056790834742838e+03
6.170000000000000e-01	1.056791964795385e+03
6.180000000000000e-01	1.056793006259822e+03
6.190000000000000e-01	1.056793968379879e+03
6.200000000000000e-01	1.056794859257339e+03
6.210000000000000e-01	1.056795686012152e+03
6.220000000000000e-01	1.056796454917626e+03
6.230000000000000e-01	1.056797171514944e+03
6.240000000000000e-01	1.056797840710465e+03
6.250000000000000e-01	1.056798466858639e+03
6.260000000000000e-01	1.056799053832872e+03
6.270000000000000e-01	1.056799605086257e+03
6.280000000000000e-01	1.056800123703761e+03
6.290000000000000e-01	1.056800612447185e+03
6.300000000000000e-01	1.056801074735255e+03
6.310000000000000e-01	1.056801509865166e+03
6.320000000000000e-01	1.056801923325582e+03
6.330000000000000e-01	1.056802314873848e+03
6.340000000000000e-01	1.056802686860982e+03
