0,0.000000000000000e+00,1.603107503964566e+00,9.000708196840833e+02
0,1.000000000000000e-04,1.261779469030444e+00,9.000859255315972e+02
0,2.000000000000000e-04,1.266929125005845e+00,9.000941281781444e+02
0,3.000000000000000e-04,1.264800889010075e+00,9.000996924274798e+02
0,4.000000000000000e-04,1.266198156052269e+00,9.001040187837961e+02
0,5.000000000000000e-04,1.268671991012525e+00,9.001076758477155e+02
0,6.000000000000001e-04,1.272524775005877e+00,9.001109365592214e+02
0,7.000000000000000e-04,1.266569560975768e+00,9.001139481832416e+02
0,8.000000000000000e-04,1.266824516991619e+00,9.001167968120560e+02
0,9.000000000000001e-04,1.276289785979316e+00,9.001195356422917e+02
0,1.000000000000000e-03,1.255211843003053e+00,9.001221988420798e+02
0,1.100000000000000e-03,1.260095887992065e+00,9.001248089646327e+02
0,1.200000000000000e-03,1.261632521986030e+00,9.001273811896045e+02
0,1.300000000000000e-03,1.260148846951779e+00,9.001299258769993e+02
0,1.400000000000000e-03,1.261555414996110e+00,9.001324501709390e+02
0,1.500000000000000e-03,1.262916050967760e+00,9.001349590352447e+02
0,1.600000000000000e-03,1.256957278994378e+00,9.001374559399312e+02
0,1.700000000000000e-03,1.263893627969082e+00,9.001399433220352e+02
0,1.800000000000000e-03,1.260598890017718e+00,9.001424229009185e+02
0,1.900000000000000e-03,1.260257693007588e+00,9.001448958947054e+02
0,2.000000000000000e-03,1.263541481981520e+00,9.001473631701400e+02
0,2.100000000000000e-03,1.262611538986675e+00,9.001498253471422e+02
0,2.200000000000000e-03,1.273970576003194e+00,9.001522828712078e+02
0,2.300000000000000e-03,1.261698264977895e+00,9.001547360659546e+02
0,2.400000000000000e-03,1.264361347013619e+00,9.001571851686940e+02
0,2.500000000000000e-03,1.264622664952185e+00,9.001596303544612e+02
0,2.600000000000000e-03,1.261694308952428e+00,9.001620717560168e+02
0,2.700000000000000e-03,1.261323606013320e+00,9.001645094742722e+02
0,2.800000000000000e-03,1.264067675976548e+00,9.001669435890640e+02
0,2.900000000000000e-03,1.263468270015437e+00,9.001693741653204e+02
0,3.000000000000000e-03,1.262788706982974e+00,9.001718012559201e+02
0,3.100000000000000e-03,1.262973575037904e+00,9.001742249068222e+02
0,3.200000000000000e-03,1.261986437020823e+00,9.001766451578516e+02
0,3.300000000000000e-03,1.261161456000991e+00,9.001790620444328e+02
0,3.400000000000000e-03,1.264064610004425e+00,9.001814755993678e+02
0,3.500000000000000e-03,1.263553034048527e+00,9.001838858542905e+02
0,3.600000000000000e-03,1.269585528993048e+00,9.001862928384104e+02
0,3.700000000000000e-03,1.262422668049112e+00,9.001886965806153e+02
0,3.800000000000000e-03,1.261412799009122e+00,9.001910971083373e+02
0,3.900000000000000e-03,1.273296129016671e+00,9.001934944489805e+02
0,4.000000000000000e-03,1.262260400981177e+00,9.001958886287946e+02
0,4.100000000000000e-03,1.264791527995840e+00,9.001982796740534e+02
0,4.200000000000001e-03,1.262711257964838e+00,9.002006676112263e+02
0,4.300000000000000e-03,1.261227537004743e+00,9.002030524665932e+02
0,4.400000000000000e-03,1.260787755018100e+00,9.002054342661077e+02
0,4.500000000000001e-03,1.261858423007652e+00,9.002078130354117e+02
0,4.600000000000000e-03,1.262226326041855e+00,9.002101888002742e+02
0,4.700000000000000e-03,1.262438516016118e+00,9.002125615858340e+02
0,4.800000000000000e-03,1.262488181004301e+00,9.002149314177527e+02
0,4.900000000000000e-03,1.262702824024018e+00,9.002172983214953e+02
0,5.000000000000000e-03,1.261162818991579e+00,9.002196623230080e+02
0,5.100000000000000e-03,1.260205296974164e+00,9.002220234477518e+02
0,5.200000000000001e-03,1.258881668967661e+00,9.002243817210122e+02
0,5.300000000000000e-03,1.261318048986141e+00,9.002267371681456e+02
0,5.400000000000000e-03,1.262079789012205e+00,9.002290898146698e+02
0,5.500000000000001e-03,1.260572965024039e+00,9.002314396852560e+02
0,5.600000000000000e-03,1.262941156979650e+00,9.002337868053033e+02
0,5.700000000000000e-03,1.255688423989341e+00,9.002361312007193e+02
0,5.800000000000000e-03,1.269125491031446e+00,9.002384728965358e+02
0,5.900000000000000e-03,1.262701821979135e+00,9.002408119177776e+02
0,6.000000000000000e-03,1.261557246034499e+00,9.002431482899285e+02
0,6.100000000000000e-03,1.260540186020080e+00,9.002454820384579e+02
0,6.200000000000001e-03,1.261450571997557e+00,9.002478131883357e+02
0,6.300000000000000e-03,1.260976058023516e+00,9.002501417643655e+02
0,6.400000000000000e-03,1.269455854955595e+00,9.002524677918308e+02
0,6.500000000000001e-03,1.263688308012206e+00,9.002547912959303e+02
0,6.600000000000000e-03,1.260092201002408e+00,9.002571123017429e+02
0,6.700000000000000e-03,1.263176147011109e+00,9.002594308350917e+02
0,6.800000000000000e-03,1.270656033011619e+00,9.002617469207916e+02
0,6.900000000000001e-03,1.261397191963624e+00,9.002640605835805e+02
0,7.000000000000000e-03,1.260682630003430e+00,9.002663718493895e+02
0,7.100000000000000e-03,1.261043958016671e+00,9.002686807431294e+02
0,7.200000000000001e-03,1.260721037979238e+00,9.002709872894189e+02
0,7.300000000000000e-03,1.259592586022336e+00,9.002732915135836e+02
0,7.400000000000000e-03,1.261976379028056e+00,9.002755934407700e+02
0,7.500000000000001e-03,1.263953404035419e+00,9.002778930964836e+02
0,7.600000000000000e-03,1.261251240968704e+00,9.002801905060987e+02
0,7.700000000000000e-03,1.261343677004334e+00,9.002824856940243e+02
0,7.800000000000001e-03,1.261323182028718e+00,9.002847786862807e+02
0,7.900000000000001e-03,1.260427047964185e+00,9.002870695081647e+02
0,8.000000000000000e-03,1.266754637006670e+00,9.002893581841311e+02
0,8.100000000000000e-03,1.260802357981447e+00,9.002916447397765e+02
0,8.200000000000001e-03,1.260815528978128e+00,9.002939292008817e+02
0,8.300000000000000e-03,1.262290324026253e+00,9.002962115918209e+02
0,8.400000000000001e-03,1.262091537006199e+00,9.002984919381555e+02
0,8.500000000000001e-03,1.261380607960746e+00,9.003007702651715e+02
0,8.600000000000000e-03,1.264792000001762e+00,9.003030465987150e+02
0,8.700000000000001e-03,1.262401941989083e+00,9.003053209641267e+02
0,8.800000000000001e-03,1.257127394957934e+00,9.003075933869090e+02
0,8.900000000000000e-03,1.262251114996616e+00,9.003098638924737e+02
0,9.000000000000001e-03,1.259986496996135e+00,9.003121325063179e+02
0,9.100000000000000e-03,1.260990669019520e+00,9.003143992539392e+02
0,9.200000000000000e-03,1.260720955033321e+00,9.003166641610784e+02
0,9.300000000000001e-03,1.262658521998674e+00,9.003189272531132e+02
0,9.400000000000000e-03,1.261557784047909e+00,9.003211885557375e+02
0,9.500000000000000e-03,1.262047017982695e+00,9.003234480943296e+02
0,9.600000000000001e-03,1.262904634000733e+00,9.003257058950028e+02
0,9.700000000000000e-03,1.263069186010398e+00,9.003279619834140e+02
0,9.800000000000000e-03,1.262303624011111e+00,9.003302163855789e+02
0,9.900000000000001e-03,1.260786241968162e+00,9.003324691274574e+02
0,1.000000000000000e-02,1.259684291027952e+00,9.003347202352694e+02
0,1.010000000000000e-02,1.261433659994509e+00,9.003369697348619e+02
0,1.020000000000000e-02,1.262313788989559e+00,9.003392176524577e+02
0,1.030000000000000e-02,1.262647521041799e+00,9.003414640140427e+02
0,1.040000000000000e-02,1.262537278002128e+00,9.003437088462962e+02
0,1.050000000000000e-02,1.262237333983649e+00,9.003459521748717e+02
0,1.060000000000000e-02,1.260367493960075e+00,9.003481940267125e+02
0,1.070000000000000e-02,1.262356229999568e+00,9.003504344275094e+02
0,1.080000000000000e-02,1.262515194015577e+00,9.003526734046628e+02
0,1.090000000000000e-02,1.262038765999023e+00,9.003549109838791e+02
0,1.100000000000000e-02,1.263586822024081e+00,9.003571471924650e+02
0,1.110000000000000e-02,1.261937047005631e+00,9.003593820567030e+02
0,1.120000000000000e-02,1.263381190015934e+00,9.003616156036120e+02
0,1.130000000000000e-02,1.262567233992741e+00,9.003638478606838e+02
0,1.140000000000000e-02,1.263393375964370e+00,9.003660788550137e+02
0,1.150000000000000e-02,1.270304297970142e+00,9.003683086131415e+02
0,1.160000000000000e-02,1.267920166021213e+00,9.003705371627874e+02
0,1.170000000000000e-02,1.261884698993526e+00,9.003727645314419e+02
0,1.180000000000000e-02,1.270998141961172e+00,9.003749907460191e+02
0,1.190000000000000e-02,1.262409030983690e+00,9.003772158346576e+02
0,1.200000000000000e-02,1.263202671019826e+00,9.003794398247459e+02
0,1.210000000000000e-02,1.263669343956280e+00,9.003816627443297e+02
0,1.220000000000000e-02,1.261643736972474e+00,9.003838846215292e+02
0,1.230000000000000e-02,1.270885077014100e+00,9.003861054835845e+02
0,1.240000000000000e-02,1.262887360993773e+00,9.003883253586304e+02
0,1.250000000000000e-02,1.262566728983074e+00,9.003905442760662e+02
0,1.260000000000000e-02,1.262146897031926e+00,9.003927622636185e+02
0,1.270000000000000e-02,1.259112342027947e+00,9.003949793498252e+02
0,1.280000000000000e-02,1.261793572979514e+00,9.003971955635967e+02
0,1.290000000000000e-02,1.256142719998024e+00,9.003994109333602e+02
0,1.300000000000000e-02,1.260914557962678e+00,9.004016254885239e+02
0,1.310000000000000e-02,1.261609303008299e+00,9.004038392582925e+02
0,1.320000000000000e-02,1.260929757962003e+00,9.004060522718842e+02
0,1.330000000000000e-02,1.263378996052779e+00,9.004082645586958e+02
0,1.340000000000000e-02,1.262067399977241e+00,9.004104761488404e+02
0,1.350000000000000e-02,1.261531446012668e+00,9.004126870718355e+02
0,1.360000000000000e-02,1.260675824014470e+00,9.004148973576573e+02
0,1.370000000000000e-02,1.262498546973802e+00,9.004171070359017e+02
0,1.380000000000000e-02,1.261954563960899e+00,9.004193161378208e+02
0,1.390000000000000e-02,1.263459232053719e+00,9.004215246934893e+02
0,1.400000000000000e-02,1.262311043043155e+00,9.004237327342970e+02
0,1.410000000000000e-02,1.261131661012769e+00,9.004259402907272e+02
0,1.420000000000000e-02,1.262265525001567e+00,9.004281473932052e+02
0,1.430000000000000e-02,1.262990937975701e+00,9.004303540747477e+02
0,1.440000000000000e-02,1.262979305989575e+00,9.004325603657154e+02
0,1.450000000000000e-02,1.263186205993406e+00,9.004347662983598e+02
0,1.460000000000000e-02,1.261563824024051e+00,9.004369719041944e+02
0,1.470000000000000e-02,1.261625645973254e+00,9.004391772162783e+02
0,1.480000000000000e-02,1.262025051983073e+00,9.004413822668450e+02
0,1.490000000000000e-02,1.263385291968007e+00,9.004435870877222e+02
0,1.500000000000000e-02,1.261590441979934e+00,9.004457917122984e+02
0,1.510000000000000e-02,1.266244978003670e+00,9.004479961732553e+02
0,1.520000000000000e-02,1.262006420001853e+00,9.004502005067698e+02
0,1.530000000000000e-02,1.264949239965063e+00,9.004524047433368e+02
0,1.540000000000000e-02,1.258909554046113e+00,9.004546089156760e+02
0,1.550000000000000e-02,1.262347241980024e+00,9.004568130656739e+02
0,1.560000000000000e-02,1.262954295030795e+00,9.004590172189326e+02
0,1.570000000000000e-02,1.261592628958169e+00,9.004612214137871e+02
0,1.580000000000000e-02,1.261643372999970e+00,9.004634256853400e+02
0,1.590000000000000e-02,1.266105521004647e+00,9.004656300700397e+02
0,1.600000000000000e-02,1.261916705989279e+00,9.004678346019138e+02
0,1.610000000000000e-02,1.261690461018588e+00,9.004700393176747e+02
0,1.620000000000000e-02,1.261691157007590e+00,9.004722442542956e+02
0,1.630000000000000e-02,1.262977408012375e+00,9.004744494472337e+02
0,1.640000000000000e-02,1.261658243020065e+00,9.004766549338010e+02
0,1.650000000000000e-02,1.261205710994545e+00,9.004788607517789e+02
0,1.660000000000000e-02,1.258811324019916e+00,9.004810669389917e+02
0,1.670000000000000e-02,1.261711977014784e+00,9.004832735330673e+02
0,1.680000000000000e-02,1.264065061986912e+00,9.004854805722462e+02
0,1.690000000000000e-02,1.261777460982557e+00,9.004876880963566e+02
0,1.700000000000000e-02,1.260945862042718e+00,9.004898961436331e+02
