0,0.000000000000000e+00,3.193570300936699e-04,1.999933553728207e+00,-6.667034600145564e-04,
0,1.000000000000000e-01,3.228953573852777e-06,1.999866881529938e+00,-6.667405070325702e-04,
0,2.000000000000000e-01,2.232030965387821e-06,1.999800205626625e+00,-6.667775606845875e-04,
0,3.000000000000000e-01,2.281041815876961e-06,1.999733526017591e+00,-6.668146210069380e-04,
0,4.000000000000000e-01,2.346001565456390e-06,1.999666842702238e+00,-6.668516880025876e-04,
0,5.000000000000000e-01,1.828011590987444e-06,1.999600155679812e+00,-6.668887616748579e-04,
0,6.000000000000001e-01,2.729007974267006e-06,1.999533464949740e+00,-6.669258420260271e-04,
0,7.000000000000001e-01,1.712993253022432e-06,1.999466770511268e+00,-6.669629290580643e-04,
0,8.000000000000000e-01,1.628010068088770e-06,1.999400072363770e+00,-6.670000227730773e-04,
0,9.000000000000000e-01,1.557986252009869e-06,1.999333370506557e+00,-6.670371231731239e-04,
0,1.000000000000000e+00,1.779000740498304e-06,1.999266664938993e+00,-6.670742302602274e-04,
0,1.100000000000000e+00,1.612992491573095e-06,1.999199955660324e+00,-6.671113440364847e-04,
0,1.200000000000000e+00,1.543026883155107e-06,1.999133242669967e+00,-6.671484645038943e-04,
0,1.300000000000000e+00,1.611013431102037e-06,1.999066525967257e+00,-6.671855916645030e-04,
0,1.400000000000000e+00,1.693028025329113e-06,1.998999805551466e+00,-6.672227255203951e-04,
0,1.500000000000000e+00,1.684005837887526e-06,1.998933081421935e+00,-6.672598660736155e-04,
0,1.600000000000000e+00,1.590000465512276e-06,1.998866353578055e+00,-6.672970133261973e-04,
0,1.700000000000000e+00,1.601991243660450e-06,1.998799622019095e+00,-6.673341672802047e-04,
0,1.800000000000000e+00,1.549022272229195e-06,1.998732886744383e+00,-6.673713279377003e-04,
0,1.900000000000000e+00,1.661013811826706e-06,1.998666147753328e+00,-6.674084953006938e-04,
0,2.000000000000000e+00,1.666950993239880e-06,1.998599405045210e+00,-6.674456693712709e-04,
0,2.100000000000000e+00,1.558975782245398e-06,1.998532658619329e+00,-6.674828501515030e-04,
0,2.200000000000000e+00,1.565029378980398e-06,1.998465908475010e+00,-6.675200376434498e-04,
0,2.300000000000000e+00,1.681968569755554e-06,1.998399154611652e+00,-6.675572318491305e-04,
0,2.400000000000000e+00,1.712003722786903e-06,1.998332397028496e+00,-6.675944327706532e-04,
0,2.500000000000000e+00,1.549953594803810e-06,1.998265635724909e+00,-6.676316404100575e-04,
0,2.600000000000000e+00,1.617998350411654e-06,1.998198870700244e+00,-6.676688547693898e-04,
0,2.700000000000000e+00,1.607986632734537e-06,1.998132101953800e+00,-6.677060758507251e-04,
0,2.800000000000000e+00,1.541979145258665e-06,1.998065329484946e+00,-6.677433036561080e-04,
0,2.900000000000000e+00,1.549022272229195e-06,1.997998553292951e+00,-6.677805381876316e-04,
0,3.000000000000000e+00,1.551001332700253e-06,1.997931773377161e+00,-6.678177794473489e-04,
0,3.100000000000000e+00,1.673004589974880e-06,1.997864989736895e+00,-6.678550274373322e-04,
0,3.200000000000000e+00,1.645996235311031e-06,1.997798202371490e+00,-6.678922821596404e-04,
0,3.300000000000000e+00,1.536973286420107e-06,1.997731411280280e+00,-6.679295436163393e-04,
0,3.400000000000000e+00,1.584005076438189e-06,1.997664616462611e+00,-6.679668118094830e-04,
0,3.500000000000000e+00,1.624983269721270e-06,1.997597817917786e+00,-6.680040867411540e-04,
0,3.600000000000000e+00,1.559033989906311e-06,1.997531015645092e+00,-6.680413684134473e-04,
0,3.700000000000000e+00,1.555017661303282e-06,1.997464209643955e+00,-6.680786568283757e-04,
0,3.800000000000000e+00,1.575041096657515e-06,1.997397399913587e+00,-6.681159519880710e-04,
0,3.900000000000000e+00,1.550011802464724e-06,1.997330586453398e+00,-6.681532538945652e-04,
0,4.000000000000000e+00,1.668988261371851e-06,1.997263769262644e+00,-6.681905625499658e-04,
0,4.100000000000001e+00,1.651002094149590e-06,1.997196948340686e+00,-6.682278779563272e-04,
0,4.200000000000000e+00,1.590989995747805e-06,1.997130123686910e+00,-6.682652001156934e-04,
0,4.300000000000000e+00,1.547974534332752e-06,1.997063295300565e+00,-6.683025290301776e-04,
0,4.400000000000000e+00,1.575041096657515e-06,1.996996463181009e+00,-6.683398647018426e-04,
0,4.500000000000000e+00,1.744949258863926e-06,1.996929627327510e+00,-6.683772071327949e-04,
0,4.600000000000001e+00,1.595995854586363e-06,1.996862787739434e+00,-6.684145563250942e-04,
0,4.700000000000000e+00,1.551001332700253e-06,1.996795944416106e+00,-6.684519122808147e-04,
0,4.800000000000001e+00,1.726963091641665e-06,1.996729097356837e+00,-6.684892750020472e-04,
0,4.900000000000000e+00,1.523992978036404e-06,1.996662246560950e+00,-6.685266444908726e-04,
0,5.000000000000000e+00,1.623993739485741e-06,1.996595392027791e+00,-6.685640207493590e-04,
0,5.100000000000001e+00,1.556007191538811e-06,1.996528533756669e+00,-6.686014037796005e-04,
0,5.200000000000000e+00,1.628010068088770e-06,1.996461671746925e+00,-6.686387935836680e-04,
0,5.300000000000001e+00,1.557986252009869e-06,1.996394805997852e+00,-6.686761901636667e-04,
0,5.400000000000000e+00,1.662003342062235e-06,1.996327936508752e+00,-6.687135935216921e-04,
0,5.500000000000000e+00,1.603038981556892e-06,1.996261063278988e+00,-6.687510036598081e-04,
0,5.600000000000001e+00,1.827022060751915e-06,1.996194186307858e+00,-6.687884205801155e-04,
0,5.700000000000000e+00,1.550011802464724e-06,1.996127305594699e+00,-6.688258442846946e-04,
0,5.800000000000001e+00,1.612992491573095e-06,1.996060421138840e+00,-6.688632747756337e-04,
0,5.900000000000000e+00,1.520966179668903e-06,1.995993532939601e+00,-6.689007120550198e-04,
0,6.000000000000000e+00,1.616019289940596e-06,1.995926640996271e+00,-6.689381561249635e-04,
0,6.100000000000001e+00,1.536041963845491e-06,1.995859745308200e+00,-6.689756069875456e-04,
0,6.200000000000000e+00,1.590000465512276e-06,1.995792845874672e+00,-6.690130646448733e-04,
0,6.300000000000001e+00,1.525972038507462e-06,1.995725942695053e+00,-6.690505290990196e-04,
