0,0.000000000000000e+00,2.070700284093618e-04,9.524125916409093e-01,9.995001993137665e-01,9.999949750250007e-01,9.999998999999995e-01,
0,1.000000000000000e-07,1.720139989629388e-04,9.093418333632642e-01,9.990008969227808e-01,9.999899500999968e-01,9.999998000000188e-01,
0,2.000000000000000e-07,1.692490186542273e-04,8.703579150055136e-01,9.985020923290105e-01,9.999849252249903e-01,9.999997000000416e-01,
0,3.000000000000000e-07,1.688429620116949e-04,8.350719282516703e-01,9.980037850349155e-01,9.999799003999811e-01,9.999996000000774e-01,
0,4.000000000000000e-07,1.626659650355577e-04,8.031319743071215e-01,9.975059745434366e-01,9.999748756249699e-01,9.999995000001204e-01,
0,5.000000000000000e-07,1.585170393809676e-04,7.742196419760057e-01,9.970086603580431e-01,9.999698508999575e-01,9.999994000001790e-01,
0,6.000000000000000e-07,1.550910528749228e-04,7.480468208956025e-01,9.965118419826727e-01,9.999648262249486e-01,9.999993000002352e-01,
0,7.000000000000000e-07,1.515289768576622e-04,7.243528180304067e-01,9.960155189217728e-01,9.999598015999357e-01,9.999992000003113e-01,
0,8.000000000000000e-07,1.480409409850836e-04,7.029017485683714e-01,9.955196906802793e-01,9.999547770249189e-01,9.999991000003958e-01,
0,9.000000000000000e-07,1.449100673198700e-04,6.834801751067390e-01,9.950243567636335e-01,9.999497524998974e-01,9.999990000004850e-01,
0,1.000000000000000e-06,1.428859541192651e-04,6.658949714982779e-01,9.945295166777599e-01,9.999447280248682e-01,9.999989000005912e-01,
0,1.100000000000000e-06,1.378320157527924e-04,6.499713899800186e-01,9.940351699290816e-01,9.999397035998333e-01,9.999988000007073e-01,
0,1.200000000000000e-06,1.345899654552341e-04,6.355513122385246e-01,9.935413160245106e-01,9.999346792247922e-01,9.999987000008254e-01,
0,1.300000000000000e-06,1.312230015173554e-04,6.224916669087752e-01,9.930479544714581e-01,9.999296548997441e-01,9.999986000009634e-01,
0,1.400000000000000e-06,1.276970142498612e-04,6.106629976675170e-01,9.925550847778218e-01,9.999246306246882e-01,9.999985000011120e-01,
0,1.500000000000000e-06,1.244969898834825e-04,5.999481675905393e-01,9.920627064520026e-01,9.999196063996264e-01,9.999984000012678e-01,
0,1.600000000000000e-06,1.208910252898932e-04,5.902411868072774e-01,9.915708190028830e-01,9.999145822245581e-01,9.999983000014370e-01,
0,1.700000000000000e-06,1.198779791593552e-04,5.814461517182767e-01,9.910794219398346e-01,9.999095580994817e-01,9.999982000016071e-01,
0,1.800000000000000e-06,1.143129775300622e-04,5.734762851596973e-01,9.905885147727167e-01,9.999045340243992e-01,9.999981000017888e-01,
0,1.900000000000000e-06,1.118299551308155e-04,5.662530679074650e-01,9.900980970118927e-01,9.998995099992986e-01,9.999980000019802e-01,
0,2.000000000000000e-06,1.077189808711410e-04,5.597054528315984e-01,9.896081681681996e-01,9.998944860241953e-01,9.999979000021830e-01,
0,2.100000000000000e-06,1.047890400514007e-04,5.537691538309323e-01,9.891187277529809e-01,9.998894620990809e-01,9.999978000023949e-01,
0,2.200000000000000e-06,1.022520009428263e-04,5.483860024375635e-01,9.886297752780520e-01,9.998844382239539e-01,9.999977000026201e-01,
0,2.300000000000000e-06,9.867805056273937e-05,5.435033656463568e-01,9.881413102557242e-01,9.998794143988136e-01,9.999976000028560e-01,
0,2.400000000000000e-06,9.607500396668911e-05,5.390736191460721e-01,9.876533321987894e-01,9.998743906236626e-01,9.999975000030970e-01,
0,2.500000000000000e-06,9.320490062236786e-05,5.350536706787984e-01,9.871658406205367e-01,9.998693668984948e-01,9.999974000033477e-01,
0,2.600000000000000e-06,9.059195872396231e-05,5.314045287590846e-01,9.866788350347390e-01,9.998643432233183e-01,9.999973000036095e-01,
0,2.700000000000000e-06,8.988892659544945e-05,5.280909124330017e-01,9.861923149556532e-01,9.998593195981267e-01,9.999972000038833e-01,
0,2.800000000000000e-06,8.540891576558352e-05,5.250808981743498e-01,9.857062798980105e-01,9.998542960229246e-01,9.999971000041691e-01,
0,2.900000000000000e-06,8.274009451270103e-05,5.223456003834280e-01,9.852207293770515e-01,9.998492724977054e-01,9.999970000044626e-01,
0,3.000000000000000e-06,8.015101775527000e-05,5.198588822901026e-01,9.847356629084772e-01,9.998442490224713e-01,9.999969000047655e-01,
0,3.100000000000000e-06,7.828697562217712e-05,5.175970943680797e-01,9.842510800084905e-01,9.998392255972224e-01,9.999968000050807e-01,
0,3.200000000000000e-06,7.519696373492479e-05,5.155388376421253e-01,9.837669801937734e-01,9.998342022219541e-01,9.999967000054082e-01,
0,3.300000000000000e-06,7.294793613255024e-05,5.136647495199128e-01,9.832833629814829e-01,9.998291788966701e-01,9.999966000057415e-01,
0,3.400000000000000e-06,7.069890853017569e-05,5.119573100048459e-01,9.828002278892632e-01,9.998241556213738e-01,9.999965000060855e-01,
0,3.500000000000000e-06,6.882892921566963e-05,5.104006663495523e-01,9.823175744352417e-01,9.998191323960605e-01,9.999964000064401e-01,
0,3.600000000000000e-06,6.645300891250372e-05,5.089804743961253e-01,9.818354021380296e-01,9.998141092207282e-01,9.999963000068043e-01,
0,3.700000000000000e-06,6.425101310014725e-05,5.076837550153160e-01,9.813537105167142e-01,9.998090860953760e-01,9.999962000071795e-01,
0,3.800000000000000e-06,6.237800698727369e-05,5.064987642059771e-01,9.808724990908723e-01,9.998040630200026e-01,9.999961000075657e-01,
0,3.900000000000000e-06,6.207893602550030e-05,5.054148755580719e-01,9.803917673805498e-01,9.997990399946143e-01,9.999960000079594e-01,
0,4.000000000000000e-06,5.871301982551813e-05,5.044224738992448e-01,9.799115149062777e-01,9.997940170192008e-01,9.999959000083631e-01,
0,4.100000000000000e-06,5.659798625856638e-05,5.035128590629737e-01,9.794317411890662e-01,9.997889940937734e-01,9.999958000087827e-01,
0,4.200000000000000e-06,5.512498319149017e-05,5.026781588141948e-01,9.789524457503981e-01,9.997839712183207e-01,9.999957000092081e-01,
0,4.299999999999999e-06,5.327700637280941e-05,5.019112500610096e-01,9.784736281122464e-01,9.997789483928449e-01,9.999956000096439e-01,
0,4.400000000000000e-06,5.175499245524406e-05,5.012056875648929e-01,9.779952877970570e-01,9.997739256173488e-01,9.999955000100870e-01,
0,4.500000000000000e-06,4.990503657609224e-05,5.005556394337728e-01,9.775174243277492e-01,9.997689028918262e-01,9.999954000105424e-01,
0,4.600000000000000e-06,4.841201007366180e-05,4.999558287545258e-01,9.770400372277214e-01,9.997638802162816e-01,9.999953000110063e-01,
0,4.700000000000000e-06,4.675693344324827e-05,4.994014807800402e-01,9.765631260208444e-01,9.997588575907176e-01,9.999952000114800e-01,
0,4.800000000000000e-06,4.530092701315880e-05,4.988882751416104e-01,9.760866902314740e-01,9.997538350151322e-01,9.999951000119652e-01,
0,4.900000000000000e-06,4.407600499689579e-05,4.984123026088543e-01,9.756107293844367e-01,9.997488124895184e-01,9.999950000124622e-01,
