0,0.000000000000000e+00,2.157250419259071e-04,8.799982130895856e+00,9.950144965363433e-01,2.046129368737739e+00,
0,1.000000000000000e-01,1.807268708944321e-04,1.769222319131381e+01,9.797924007356905e-01,2.222221342910904e+00,
0,2.000000000000000e-01,2.095638774335384e-04,3.143903418918676e+01,9.517931215848530e-01,2.568120843353729e+00,
0,3.000000000000000e-01,2.485979348421097e-04,6.413564041898057e+01,9.005396074624180e-01,3.244222917047738e+00,
0,4.000000000000000e-01,3.891789820045233e-04,2.159278005541504e+02,7.779706498899354e-01,5.059998021156668e+00,
0,5.000000000000000e-01,1.238988013938069e-03,5.871377647134947e+03,1.602605489291792e-01,2.494793775658982e+01,
0,6.000000000000001e-01,8.906309027224779e-03,1.173030229599637e+05,9.800045081457497e-03,1.161424438081930e+03,
0,7.000000000000001e-01,1.659488072618842e-03,1.165788289669389e+05,2.577707790063812e-02,3.017532881213148e+03,
0,8.000000000000000e-01,4.036619793623686e-04,1.146598114490601e+05,4.189231448505271e-02,4.815872642743419e+03,
0,9.000000000000000e-01,4.008379764854908e-04,1.127376665410292e+05,5.803092183025091e-02,6.554814365527537e+03,
0,1.000000000000000e+00,3.290609456598759e-04,1.108117873250597e+05,7.420382044013725e-02,8.235257688177098e+03,
0,1.100000000000000e+00,3.320979885756969e-04,1.088807101859217e+05,9.042383022901038e-02,9.858063949975844e+03,
0,1.200000000000000e+00,3.198988270014524e-04,1.069427957427202e+05,1.067050569811039e-01,1.142405820366150e+04,
0,1.300000000000000e+00,7.033299189060926e-04,1.049959082121655e+05,1.230668518048903e-01,1.293432162160126e+04,
0,1.400000000000000e+00,6.789029575884342e-04,1.030381222830934e+05,1.395242134924868e-01,1.438921627184339e+04,
0,1.500000000000000e+00,6.495120469480753e-04,1.010668695477444e+05,1.561005395893280e-01,1.578960827812894e+04,
0,1.600000000000000e+00,6.399000994861126e-04,9.907953613903964e+04,1.728188441943671e-01,1.713596864593424e+04,
0,1.700000000000000e+00,6.226350087672472e-04,9.707253459590390e+04,1.897099062955288e-01,1.842896199193969e+04,
0,1.800000000000000e+00,6.188049446791410e-04,9.504194281568007e+04,2.068094119654747e-01,1.966908471970803e+04,
0,1.900000000000000e+00,6.020921282470226e-04,9.298280752552969e+04,2.241602192807960e-01,2.085678181212521e+04,
0,2.000000000000000e+00,5.984690506011248e-04,9.088920630356896e+04,2.418146477509237e-01,2.199236118162434e+04,
0,2.100000000000000e+00,5.912249907851219e-04,8.875376522375358e+04,2.598389728303412e-01,2.307604037161351e+04,
0,2.200000000000000e+00,5.892990157008171e-04,8.656700152821279e+04,2.783183001835791e-01,2.410793678011216e+04,
0,2.300000000000000e+00,5.813171155750751e-04,8.431634821141961e+04,2.973658766089197e-01,2.508807509976956e+04,
0,2.400000000000000e+00,5.778521299362183e-04,8.198530600724844e+04,3.171311217967855e-01,2.601603298891864e+04,
0,2.500000000000000e+00,5.919330287724733e-04,7.955089878636031e+04,3.378260381108689e-01,2.689113380829994e+04,
0,2.600000000000000e+00,5.905311554670334e-04,7.697974352803314e+04,3.597634972883212e-01,2.771240661736270e+04,
0,2.700000000000000e+00,6.121350452303886e-04,7.421986335778589e+04,3.834339334961308e-01,2.847794586849184e+04,
0,2.800000000000000e+00,6.325771100819111e-04,7.118484776124128e+04,4.096817039816905e-01,2.918515916666228e+04,
0,2.900000000000000e+00,6.721031386405230e-04,6.771221217743964e+04,4.401461426848976e-01,2.982961539023124e+04,
0,3.000000000000000e+00,7.519829086959362e-04,6.344433606677849e+04,4.786515368811036e-01,3.040310167716259e+04,
0,3.100000000000000e+00,1.372966915369034e-03,5.734826655385568e+04,5.374806904854597e-01,3.088617374858867e+04,
0,3.200000000000000e+00,2.325730165466666e-03,4.413238031753651e+04,7.009999250647141e-01,3.122281888797029e+04,
0,3.300000000000000e+00,4.071163944900036e-03,1.074186869519641e+00,1.488348548067184e+01,3.104538058488006e+04,
0,3.400000000000000e+00,4.722699522972107e-04,1.018673263374412e+00,5.464814433886129e+01,3.054956861387867e+04,
0,3.500000000000000e+00,2.086048480123281e-04,1.010796825908837e+00,9.367429651308935e+01,3.006167497276383e+04,
0,3.600000000000000e+00,1.582650002092123e-04,1.007638167071988e+00,1.319740277865779e+02,2.958157344426560e+04,
0,3.700000000000000e+00,1.287560444325209e-04,1.005933697904825e+00,1.695592301019084e+02,2.910913962448890e+04,
0,3.800000000000000e+00,1.160760875791311e-04,1.004868084368104e+00,2.064415250529021e+02,2.864425106292865e+04,
0,3.900000000000000e+00,1.032929867506027e-04,1.004139233412182e+00,2.426324306040758e+02,2.818678726321317e+04,
0,4.000000000000000e+00,1.028408296406269e-04,1.003608510267031e+00,2.781432531853787e+02,2.773662964796466e+04,
0,4.100000000000001e+00,1.025460660457611e-04,1.003205406079952e+00,3.129851181103753e+02,2.729366153198201e+04,
0,4.200000000000000e+00,9.498000144958496e-05,1.002888847417315e+00,3.471690104448492e+02,2.685776809575321e+04,
0,4.300000000000000e+00,9.002303704619408e-05,1.002634385902881e+00,3.807056255464636e+02,2.642883634429669e+04,
0,4.400000000000000e+00,9.213318116962910e-05,1.002424134005828e+00,4.136056003155140e+02,2.600675509572074e+04,
0,4.500000000000000e+00,9.218999184668064e-05,1.002248153427490e+00,4.458793637922126e+02,2.559141494067543e+04,
0,4.600000000000001e+00,9.356392547488213e-05,1.002098722028959e+00,4.775371776813165e+02,2.518270821704335e+04,
0,4.700000000000000e+00,9.159883484244347e-05,1.001970277969266e+00,5.085891391327588e+02,2.478052898208486e+04,
0,4.800000000000001e+00,9.188009425997734e-05,1.001858712873287e+00,5.390451833689939e+02,2.438477298500551e+04,
0,4.900000000000000e+00,9.168917313218117e-05,1.001760925776368e+00,5.689150862712210e+02,2.399533763995296e+04,
0,5.000000000000000e+00,9.156204760074615e-05,1.001674531978116e+00,5.982084669247993e+02,2.361212199943934e+04,
0,5.100000000000001e+00,9.164703078567982e-05,1.001597667419514e+00,6.269347901243383e+02,2.323502672818453e+04,
0,5.200000000000000e+00,9.147799573838711e-05,1.001528853888691e+00,6.551033688389990e+02,2.286395407737448e+04,
0,5.300000000000001e+00,9.172898717224598e-05,1.001466904062501e+00,6.827233666385675e+02,2.249880785932898e+04,
0,5.400000000000000e+00,9.179511107504368e-05,1.001410853287050e+00,7.098038000808950e+02,2.213949342257265e+04,
0,5.500000000000000e+00,9.148009121417999e-05,1.001359909703106e+00,7.363535410612755e+02,2.178591762730319e+04,
0,5.600000000000001e+00,9.350990876555443e-05,1.001313417205911e+00,7.623813191243598e+02,2.143798882125080e+04,
0,5.700000000000000e+00,9.133806452155113e-05,1.001270827543534e+00,7.878957237391872e+02,2.109561681592255e+04,
0,5.800000000000001e+00,9.142910130321980e-05,1.001231679026521e+00,8.129052065379045e+02,2.075871286322580e+04,
