0,0.000000000000000e+00,3.071682900190353e-02,9.000708178708636e+02
0,1.000000000000000e-04,8.882859256118536e-04,9.000859399419315e+02
0,2.000000000000000e-04,9.502910543233156e-04,9.000941477282904e+02
0,3.000000000000000e-04,8.750790730118752e-04,9.000997108316855e+02
0,4.000000000000000e-04,9.006799664348364e-04,9.001040287341776e+02
0,5.000000000000000e-04,8.287178352475166e-04,9.001076745844697e+02
0,6.000000000000001e-04,7.609631866216660e-04,9.001109277230835e+02
0,7.000000000000000e-04,9.831530041992664e-04,9.001139344503674e+02
0,8.000000000000000e-04,6.628839764744043e-04,9.001167802559503e+02
0,9.000000000000001e-04,8.355220779776573e-04,9.001195174985813e+02
0,1.000000000000000e-03,9.034969843924046e-04,9.001221796374721e+02
0,1.100000000000000e-03,8.242330513894558e-04,9.001247899012857e+02
0,1.200000000000000e-03,8.122909348458052e-04,9.001273639983613e+02
0,1.300000000000000e-03,6.538010202348232e-04,9.001299087688406e+02
0,1.400000000000000e-03,5.506800953298807e-04,9.001324338480001e+02
0,1.500000000000000e-03,6.293188780546188e-04,9.001349436539023e+02
0,1.600000000000000e-03,5.751401185989380e-04,9.001374412048357e+02
0,1.700000000000000e-03,6.821169517934322e-04,9.001399289601023e+02
0,1.800000000000000e-03,5.096509121358395e-04,9.001424086561121e+02
0,1.900000000000000e-03,5.013400223106146e-04,9.001448815822566e+02
0,2.000000000000000e-03,4.914170131087303e-04,9.001473486779901e+02
0,2.100000000000000e-03,5.262810736894608e-04,9.001498105559284e+02
0,2.200000000000000e-03,4.771049134433270e-04,9.001522676671656e+02
0,2.300000000000000e-03,4.738548304885626e-04,9.001547203462950e+02
0,2.400000000000000e-03,5.231250543147326e-04,9.001571688437205e+02
0,2.500000000000000e-03,4.678461700677872e-04,9.001596133488987e+02
0,2.600000000000000e-03,4.845689982175827e-04,9.001620540070923e+02
0,2.700000000000000e-03,5.668969824910164e-04,9.001644909314682e+02
0,2.800000000000000e-03,6.705180276185274e-04,9.001669242118480e+02
0,2.900000000000000e-03,6.100689060986042e-04,9.001693539210470e+02
0,3.000000000000000e-03,5.691361147910357e-04,9.001717801194723e+02
0,3.100000000000000e-03,6.877467967569828e-04,9.001742028584629e+02
0,3.200000000000000e-03,7.363969925791025e-04,9.001766221827202e+02
0,3.300000000000000e-03,7.473391015082598e-04,9.001790381320762e+02
0,3.400000000000000e-03,5.992129445075989e-04,9.001814507427847e+02
0,3.500000000000000e-03,6.646672263741493e-04,9.001838600484625e+02
0,3.600000000000000e-03,7.938928902149200e-04,9.001862660807788e+02
0,3.700000000000000e-03,8.325900416821241e-04,9.001886688699586e+02
0,3.800000000000000e-03,6.637009792029858e-04,9.001910684451527e+02
0,3.900000000000000e-03,6.045999471098185e-04,9.001934648347087e+02
0,4.000000000000000e-03,5.676641594618559e-04,9.001958580663704e+02
0,4.100000000000000e-03,4.775489214807749e-04,9.001982481674249e+02
0,4.200000000000001e-03,4.606069996953011e-04,9.002006351648106e+02
0,4.300000000000000e-03,4.676780663430691e-04,9.002030190851979e+02
0,4.400000000000000e-03,6.112670525908470e-04,9.002053999550483e+02
0,4.500000000000001e-03,8.847659919410944e-04,9.002077778006586e+02
0,4.600000000000000e-03,8.875038474798203e-04,9.002101526481946e+02
0,4.700000000000000e-03,8.248561061918736e-04,9.002125245237154e+02
0,4.800000000000000e-03,8.404401596635580e-04,9.002148934531922e+02
0,4.900000000000000e-03,6.171739660203457e-04,9.002172594625226e+02
0,5.000000000000000e-03,5.997309926897287e-04,9.002196225775422e+02
0,5.100000000000000e-03,5.860759411007166e-04,9.002219828240322e+02
0,5.200000000000001e-03,8.178488351404667e-04,9.002243402277271e+02
0,5.300000000000000e-03,7.199100218713284e-04,9.002266948143196e+02
0,5.400000000000000e-03,5.954911466687918e-04,9.002290466094647e+02
0,5.500000000000001e-03,5.519338883459568e-04,9.002313956387846e+02
0,5.600000000000000e-03,5.620920564979315e-04,9.002337419278708e+02
0,5.700000000000000e-03,5.722928326576948e-04,9.002360855022873e+02
0,5.800000000000000e-03,5.766667891293764e-04,9.002384263875729e+02
0,5.900000000000000e-03,6.500999443233013e-04,9.002407646092436e+02
0,6.000000000000000e-03,6.420779973268509e-04,9.002431001927947e+02
0,6.100000000000000e-03,5.756029859185219e-04,9.002454331637030e+02
0,6.200000000000001e-03,5.135671235620975e-04,9.002477635475526e+02
0,6.300000000000000e-03,5.505259614437819e-04,9.002500913744129e+02
0,6.400000000000000e-03,6.209479179233313e-04,9.002524166694741e+02
0,6.500000000000001e-03,4.165370482951403e-04,9.002547394579414e+02
0,6.600000000000000e-03,5.083810538053513e-04,9.002570597650233e+02
0,6.700000000000000e-03,6.227709818631411e-04,9.002593776159298e+02
0,6.800000000000000e-03,5.540328565984964e-04,9.002616930358708e+02
0,6.900000000000001e-03,5.717629101127386e-04,9.002640060500579e+02
0,7.000000000000000e-03,5.416900385171175e-04,9.002663166837049e+02
0,7.100000000000000e-03,5.616890266537666e-04,9.002686249620289e+02
0,7.200000000000001e-03,5.686590448021889e-04,9.002709309102527e+02
0,7.300000000000000e-03,5.409740842878819e-04,9.002732345536053e+02
0,7.400000000000000e-03,6.489239167422056e-04,9.002755359173243e+02
0,7.500000000000001e-03,5.782800726592541e-04,9.002778350266572e+02
0,7.600000000000000e-03,4.636368248611689e-04,9.002801319068632e+02
0,7.700000000000000e-03,5.811918526887894e-04,9.002824265832156e+02
0,7.800000000000001e-03,5.718320608139038e-04,9.002847190810039e+02
0,7.900000000000001e-03,6.178768817335367e-04,9.002870094255370e+02
0,8.000000000000000e-03,5.044839344918728e-04,9.002892976421510e+02
0,8.100000000000000e-03,3.925198689103127e-04,9.002915837590901e+02
0,8.200000000000001e-03,4.077618941664696e-04,9.002938678022605e+02
0,8.300000000000000e-03,3.924639895558357e-04,9.002961497968927e+02
0,8.400000000000001e-03,3.917638678103685e-04,9.002984297682478e+02
0,8.500000000000001e-03,3.939869347959757e-04,9.003007077416178e+02
0,8.600000000000000e-03,3.886090125888586e-04,9.003029837423262e+02
0,8.700000000000001e-03,3.937319852411747e-04,9.003052577957302e+02
0,8.800000000000001e-03,3.879358991980553e-04,9.003075299272218e+02
