0,0.000000000000000e+00,3.314749919809401e-04,8.799973457954248e+00,9.950145825875490e-01,2.046130329300026e+00,
0,1.000000000000000e-01,3.615549649111927e-04,1.769216910759761e+01,9.797928459186667e-01,2.222224055981000e+00,
0,2.000000000000000e-01,4.655850352719426e-04,3.143882436061719e+01,9.517939161412572e-01,2.568124699359299e+00,
0,3.000000000000000e-01,6.843699957244098e-04,6.413460634266241e+01,9.005414549664998e-01,3.244222786985940e+00,
0,4.000000000000000e-01,1.178526959847659e-03,2.159191061316692e+02,7.779756492959380e-01,5.059952283093454e+00,
0,5.000000000000000e-01,3.069038037210703e-03,5.870525584230363e+03,1.602888258242323e-01,2.494582624848166e+01,
0,6.000000000000001e-01,1.802597398636863e-02,1.173028544988343e+05,9.799697842581738e-03,1.161380221320967e+03,
0,7.000000000000001e-01,2.283248992171139e-03,1.165788724970474e+05,2.577671448422466e-02,3.017490972446179e+03,
0,8.000000000000000e-01,2.361309016123414e-03,1.146598333182600e+05,4.189227494852966e-02,4.815863142871730e+03,
0,9.000000000000000e-01,2.003297966439277e-03,1.127376430177294e+05,5.803127225601148e-02,6.554849000842152e+03,
0,1.000000000000000e+00,1.760857005137950e-03,1.108117010331142e+05,7.420477522724862e-02,8.235344916876913e+03,
0,1.100000000000000e+00,1.646774006076157e-03,1.088805530319396e+05,9.042537321488284e-02,9.858210028758071e+03,
0,1.200000000000000e+00,1.560443022754043e-03,1.069425547021604e+05,1.067073182823620e-01,1.142426791653143e+04,
0,1.300000000000000e+00,1.479985017795116e-03,1.049958356787472e+05,1.230668439626658e-01,1.293430400930873e+04,
0,1.400000000000000e+00,1.422526023816317e-03,1.030382609063816e+05,1.395225305166341e-01,1.438905542838318e+04,
0,1.500000000000000e+00,1.376416999846697e-03,1.010673648985926e+05,1.560958752534446e-01,1.578921224945696e+04,
0,1.600000000000000e+00,1.328081008978188e-03,9.908027529537649e+04,1.728120037980789e-01,1.713541172513362e+04,
0,1.700000000000000e+00,1.294153044000268e-03,9.707361101951162e+04,1.897005504014061e-01,1.842823118049692e+04,
0,1.800000000000000e+00,1.260438002645969e-03,9.504334565631882e+04,2.067969431232091e-01,1.966817985423478e+04,
0,1.900000000000000e+00,1.240701007191092e-03,9.298462211541295e+04,2.241440620930501e-01,2.085568753088361e+04,
0,2.000000000000000e+00,1.273997011594474e-03,9.089153986256830e+04,2.417942267525451e-01,2.199106170895143e+04,
0,2.100000000000000e+00,1.292655011638999e-03,8.875666075429751e+04,2.598135954920541e-01,2.307453211343727e+04,
0,2.200000000000000e+00,1.279710966628045e-03,8.657055919945642e+04,2.782869365786623e-01,2.410620946085563e+04,
0,2.300000000000000e+00,1.268758031073958e-03,8.432088752595680e+04,2.973255687401926e-01,2.508601661250956e+04,
0,2.400000000000000e+00,1.303141005337238e-03,8.199115142052546e+04,3.170795787491238e-01,2.601362373266874e+04,
0,2.500000000000000e+00,1.242803002241999e-03,7.955823085043076e+04,3.377620310576197e-01,2.688849647443404e+04,
0,2.600000000000000e+00,1.213171985000372e-03,7.698862385438428e+04,3.596847641310819e-01,2.770952156309439e+04,
0,2.700000000000000e+00,1.415712002199143e-03,7.423080457717973e+04,3.833367737241213e-01,2.847490342629677e+04,
0,2.800000000000000e+00,1.022071985062212e-03,7.119887439137528e+04,4.095551836874515e-01,2.918186401980282e+04,
0,2.900000000000000e+00,1.356473017949611e-03,6.773169986864366e+04,4.399664041861315e-01,2.982595519411613e+04,
0,3.000000000000000e+00,1.553636975586414e-03,6.347520884034251e+04,4.783533993129173e-01,3.039879682269331e+04,
0,3.100000000000000e+00,1.896017987746745e-03,5.740463092183345e+04,5.368939812272858e-01,3.088237101798035e+04,
0,3.200000000000000e+00,4.781222960446030e-03,4.431561179823179e+04,6.981831616791297e-01,3.122047470467425e+04,
0,3.300000000000000e+00,1.360288501018658e-02,1.076043467904657e+00,1.457218305170712e+01,3.104853066513234e+04,
0,3.400000000000000e+00,2.158746996428818e-03,1.018780754260408e+00,5.434164329757901e+01,3.055266838774845e+04,
0,3.500000000000000e+00,2.036153979133815e-03,1.010831980235646e+00,9.337262095418623e+01,3.006472524568253e+04,
0,3.600000000000000e+00,1.458398008253425e-03,1.007654573457719e+00,1.316772527930014e+02,2.958457501818511e+04,
0,3.700000000000000e+00,2.506703953258693e-03,1.005943895178100e+00,1.692671679976785e+02,2.911209326805235e+04,
0,3.800000000000000e+00,3.936429042369127e-03,1.004874891497127e+00,2.061540305412609e+02,2.864715753591021e+04,
0,3.900000000000000e+00,3.572996996808797e-03,1.004143660845928e+00,2.423494432178974e+02,2.818964731987601e+04,
0,4.000000000000000e+00,2.988500986248255e-03,1.003612019318010e+00,2.778647361933710e+02,2.773944403230683e+04,
0,4.100000000000001e+00,3.610385989304632e-03,1.003208269390805e+00,3.127110610691901e+02,2.729643097810560e+04,
0,4.200000000000000e+00,4.733115027192980e-03,1.002891081208966e+00,3.468992458418461e+02,2.686049331375521e+04,
0,4.300000000000000e+00,5.277364049106836e-03,1.002635515050989e+00,3.804401096575327e+02,2.643151804237473e+04,
