0,0.000000000000000e+00,1.129019074141979e-04,8.799741473068968e+00,9.950145534491602e-01,2.046127957456213e+00,
0,1.000000000000000e-01,9.619095362722874e-05,1.769143148962184e+01,9.797931211683087e-01,2.222213594395498e+00,
0,2.000000000000000e-01,1.152209006249905e-04,3.143734162960340e+01,9.517899019179705e-01,2.568096762806709e+00,
0,3.000000000000000e-01,1.646510791033506e-04,6.413167757997661e+01,9.005389749341648e-01,3.244168759485266e+00,
0,4.000000000000000e-01,2.716621384024620e-04,2.159022010928268e+02,7.779778490577672e-01,5.059807328094839e+00,
0,5.000000000000000e-01,6.727729924023151e-04,5.868934409078553e+03,1.603282022071313e-01,2.494164720072629e+01,
0,6.000000000000001e-01,4.485141020268202e-03,1.173025744120049e+05,9.798991680444399e-03,1.161301995577310e+03,
0,7.000000000000001e-01,8.165410254150629e-04,1.165788687473805e+05,2.577742259321732e-02,3.017571161615994e+03,
0,8.000000000000000e-01,5.975440144538879e-04,1.146596318276834e+05,4.189445219313165e-02,4.816104994973834e+03,
0,9.000000000000000e-01,4.913939628750086e-04,1.127372600893905e+05,5.803449202361479e-02,6.555226182431198e+03,
0,1.000000000000000e+00,4.590188618749380e-04,1.108110979146499e+05,7.421022141428466e-02,8.235937747086135e+03,
0,1.100000000000000e+00,4.953928291797638e-04,1.088796704356719e+05,9.043361211139776e-02,9.859031004280181e+03,
0,1.200000000000000e+00,4.477989859879017e-04,1.069413339995979e+05,1.067185875982601e-01,1.142534377378263e+04,
0,1.300000000000000e+00,4.123700782656670e-04,1.049942371398589e+05,1.230814216623262e-01,1.293564519495517e+04,
0,1.400000000000000e+00,3.875109832733870e-04,1.030360901086723e+05,1.395415853166291e-01,1.439078577755479e+04,
0,1.500000000000000e+00,3.763069398701191e-04,1.010644557787695e+05,1.561206935112180e-01,1.579135795031444e+04,
0,1.600000000000000e+00,3.765360452234745e-04,9.907665675062429e+04,1.728442122073354e-01,1.713799263688135e+04,
0,1.700000000000000e+00,3.211160656064749e-04,9.706902659119767e+04,1.897413660329295e-01,1.843134376301041e+04,
0,1.800000000000000e+00,3.325410652905703e-04,9.503766473501617e+04,2.068474882950621e-01,1.967182102212922e+04,
0,1.900000000000000e+00,3.653119783848524e-04,9.297764317511274e+04,2.242050735563737e-01,2.085980558403005e+04,
0,2.000000000000000e+00,3.243361134082079e-04,9.088306023161091e+04,2.418693183545089e-01,2.199584500343820e+04,
0,2.100000000000000e+00,3.621610812842846e-04,8.874678081715771e+04,2.598979769234423e-01,2.307947723661747e+04,
0,2.200000000000000e+00,3.165029920637608e-04,8.655882802097965e+04,2.783892791046048e-01,2.411180222958016e+04,
0,2.300000000000000e+00,3.481381572782993e-04,8.430774692030268e+04,2.974402180913184e-01,2.509180129822449e+04,
0,2.400000000000000e+00,3.576129674911499e-04,8.197528828010183e+04,3.172177210933454e-01,2.601998781653648e+04,
0,2.500000000000000e+00,3.768401220440865e-04,7.953926109422299e+04,3.379285160972464e-01,2.689537795282955e+04,
0,2.600000000000000e+00,3.931100945919752e-04,7.696563309202007e+04,3.598855154718734e-01,2.771680480109286e+04,
0,2.700000000000000e+00,4.159538075327873e-04,7.420274284796682e+04,3.835866194739921e-01,2.848271489984893e+04,
0,2.800000000000000e+00,3.456932026892900e-04,7.116351877704612e+04,4.098712629375922e-01,2.918993962789180e+04,
0,2.900000000000000e+00,3.472419921308756e-04,6.768561892955311e+04,4.403857152955358e-01,2.983421313443387e+04,
0,3.000000000000000e+00,3.411911893635988e-04,6.340825051423319e+04,4.789815542642295e-01,3.040702142845103e+04,
0,3.100000000000000e+00,4.221890121698380e-04,5.728762279852729e+04,5.381020575220983e-01,3.088960218575523e+04,
0,3.200000000000000e+00,7.832550909370184e-04,4.394445438254111e+04,7.038941832990121e-01,3.122474659711494e+04,
0,3.300000000000000e+00,2.902606036514044e-03,1.072436068423747e+00,1.519551468706987e+01,3.104209827995702e+04,
0,3.400000000000000e+00,4.924279637634754e-04,1.018567066607325e+00,5.495542695808344e+01,3.054633874567760e+04,
0,3.500000000000000e+00,7.012460846453905e-04,1.010760586293061e+00,9.397715122696462e+01,3.005849672855936e+04,
0,3.600000000000000e+00,9.106700308620930e-04,1.007619598559791e+00,1.322723480289462e+02,2.957844598548280e+04,
0,3.700000000000000e+00,7.128219585865736e-04,1.005923146857570e+00,1.698531711644935e+02,2.910606214635827e+04,
0,3.800000000000000e+00,5.576538387686014e-04,1.004861425130308e+00,2.067314290376495e+02,2.864122278819282e+04,
0,3.900000000000000e+00,6.262150127440691e-04,1.004133681598481e+00,2.429183912587347e+02,2.818380740754902e+04,
0,4.000000000000000e+00,7.071599829941988e-04,1.003604941460354e+00,2.784252150320625e+02,2.773369742793186e+04,
0,4.100000000000001e+00,5.737170577049255e-04,1.003202347232287e+00,3.132634884706989e+02,2.729077621291616e+04,
0,4.200000000000000e+00,7.716431282460690e-04,1.002886682009877e+00,3.474434325481874e+02,2.685492889533346e+04,
